id,datum,incidence_7,incidence_14,incidence_7_100000,incidence_14_100000
ac97a4ac-6353-4740-bde6-04073e0e241d,2022-11-09,5631,12493,52.617,116.738
f1a900a6-4c60-4775-bc48-ac2875d39234,2022-11-10,5456,11904,50.982,111.234
797726c3-8a6b-4252-afe8-345a3debab24,2022-11-11,5256,12403,49.113,115.897
2eea5a27-497c-4566-b65d-f6eaf5d321b7,2022-11-12,5212,12368,48.702,115.57
27815941-fd79-484b-94b1-6822dbe885a4,2022-11-13,5193,12324,48.525,115.158
25959406-4b2f-48cc-9f42-a7d2413ebe7d,2022-11-14,5041,11540,47.104,107.833
768a9f9a-4b30-4413-93e9-a631ad34b8cb,2022-11-15,4890,10812,45.693,101.03
64dfaa08-8af3-41eb-bde6-40f7a0cf304d,2022-11-16,4833,10464,45.161,97.778
340ed125-b7d4-483b-9da6-768768b35366,2022-11-17,4161,9617,38.881,89.864
8cd7eab6-8b8a-4c46-9162-de3640a4f531,2022-11-18,4104,9360,38.349,87.462
3eebcb23-97bf-4ceb-a433-a64c6e8665c1,2022-11-19,4120,9332,38.498,87.2
751eeed8-7949-467c-8750-85cdd3f43f18,2022-11-20,4141,9334,38.695,87.219
53192536-a39e-4ab0-bb1c-d5dbbba487d8,2022-11-21,4189,9230,39.143,86.247
9e7e7615-1d74-4d96-9c6d-0a72cf6548ff,2022-11-22,4256,9146,39.769,85.462
f30da823-ab01-4457-8b12-b8a690673c10,2022-11-23,4188,9021,39.134,84.294
9899053d-c7f0-440c-b02e-f9beaad2f6f2,2022-11-24,4812,8973,44.964,83.846
141a83a2-d196-43ff-be7f-86e3003f1f91,2022-11-25,4887,8991,45.665,84.014
89880c22-b8c7-48c8-bfa8-8e5b94fca8ed,2022-11-26,4864,8984,45.45,83.949
ca3cd9dc-9e6c-4bde-a330-967b1972240d,2022-11-27,4853,8994,45.348,84.042
60926c33-08c7-452a-8dfa-8191a629f2dc,2022-11-28,4937,9126,46.133,85.276
659de949-468e-4adc-b810-6fdb94592619,2022-11-29,5085,9341,47.515,87.285
96eb92cf-fbdc-42fe-b568-f26f4dfc689f,2022-11-30,5293,9481,49.459,88.593
db7612fd-7d39-4948-b4e2-9bc4b7947d81,2022-12-01,5443,10255,50.861,95.825
f623295a-ff66-41a7-8e3e-b48ead2303e7,2022-12-02,5564,10451,51.991,97.657
26daf839-2789-4e32-8ebf-c34722cdeef2,2022-12-03,5616,10480,52.477,97.928
2f890fd6-8c59-4331-9f65-f9e4ec601ed3,2022-12-04,5638,10491,52.683,98.03
85d3e501-cc98-4a49-b4b6-9e5e6b11b6cb,2022-12-05,5747,10684,53.701,99.834
d1b90d32-7dbe-4efa-8c8c-9c90757db6cc,2022-12-06,5905,10990,55.178,102.693
9f762a7f-1e1d-40f5-af56-442e10f849d2,2022-12-07,5990,11283,55.972,105.431
97dba261-9fcd-4dd2-a552-4eb670826160,2022-12-08,6084,11527,56.85,107.711
fdd2dd5c-692d-407b-8859-76408b3b8af7,2022-12-09,6181,11745,57.757,109.748
2bd311a1-8fdf-4758-a8cf-8f778a309535,2022-12-10,6162,11778,57.579,110.056
6c4bf8fa-5ee9-4754-86e8-d837dfb13f37,2022-12-11,6145,11783,57.42,110.103
54e0916b-0a60-4255-ba46-e2227b7f0329,2022-12-12,6123,11870,57.215,110.916
f037ebf9-8b2c-4bb2-b725-0d81d9deaae3,2022-12-13,6037,11942,56.411,111.589
913408c1-cbe3-493e-b06f-bc3bef315a81,2022-12-14,5918,11908,55.299,111.271
79638c9a-8a09-452a-bcb3-e50c4e364fb1,2022-12-15,5729,11813,53.533,110.384
8ff822b8-8110-4dda-b144-e2f5b508bee1,2022-12-16,5560,11741,51.954,109.711
6f76e817-d919-4f3f-b4e5-b0273d7e6897,2022-12-17,5531,11693,51.683,109.262
a532313a-2ab8-44e7-afb9-76c91c56a57e,2022-12-18,5531,11676,51.683,109.103
f432b284-6061-45ce-97eb-628fea9a6ce7,2022-12-19,5431,11554,50.749,107.963
ed8a3677-3c64-4c7a-a12b-d92c61f4efdc,2022-12-20,5118,11155,47.824,104.235
3297f039-63d8-475a-96ed-52f7c80e9d1f,2022-12-21,4959,10877,46.338,101.637
3c154455-ea05-4f64-90bd-a630b2ecef99,2022-12-22,4838,10567,45.207,98.741
ff660c74-d076-46b3-8231-313084e5266c,2022-12-23,4528,10088,42.311,94.265
ee96f355-1244-4ba2-a008-cf8ca53f52b8,2022-12-24,4465,9996,41.722,93.405
ce03b138-021c-4302-a7f7-2d519ece25ff,2022-12-25,4473,10004,41.797,93.48
430c694b-10a0-4248-afc7-e965c41f300f,2022-12-26,3196,8627,29.864,80.613
e19e248c-fb2c-4a81-abfb-a40ed36417d0,2022-12-27,3090,8208,28.874,76.698
94bd03f3-6d8e-4feb-a3a5-6bc3701cc2b1,2022-12-28,2879,7838,26.902,73.24
3925c92e-397a-4543-ba0c-0b4b6d31f994,2022-12-29,2766,7604,25.846,71.054
a48b02a8-c1dc-44f8-82cc-1e7c44d8f48d,2022-12-30,2705,7233,25.276,67.587
7e412a7c-6da6-4c91-83c2-5030122c50a8,2022-12-31,2726,7191,25.472,67.194
476debee-343f-4636-8a85-926ba9dbc41d,2023-01-01,2700,7173,25.229,67.026
36b60098-8476-4e7f-9348-0607237b312b,2023-01-02,3459,6655,32.322,62.186
5ab13efa-c61b-4de6-bdba-1a3bc7e79362,2023-01-03,3310,6400,30.929,59.803
0aa06b1c-166d-4dc1-900c-711e79e5fb8f,2023-01-04,3199,6078,29.892,56.794
cb481fba-754f-4424-b123-24b0ae0a355f,2023-01-05,3024,5790,28.257,54.103
feb5642a-915c-4fc7-a425-459ddf7d1462,2023-01-06,2950,5655,27.566,52.842
47024e56-5e13-41d9-a879-6e023b1f0695,2023-01-07,2915,5641,27.238,52.711
1065f687-4137-4d40-af2e-f1f4f42e5311,2023-01-08,2872,5572,26.837,52.066
56768f27-8c6d-4535-b770-87def4da00ae,2023-01-09,2629,6088,24.566,56.888
fb9b0b6b-7ca1-4432-aaeb-c3888b5cd74e,2023-01-10,2384,5694,22.277,53.206
849408dd-bbdb-481c-8211-9d2b09f83faf,2023-01-11,2196,5395,20.52,50.412
aea441e4-89d5-407c-b0a7-c098437cab98,2023-01-12,2105,5129,19.67,47.927
73df3d16-40dd-4e06-82ca-effcd1294fb5,2023-01-13,2004,4954,18.726,46.291
c553e478-3643-48f3-98f6-86c4b96e9d9f,2023-01-14,1955,4870,18.268,45.506
27ab2cd3-9b0d-48b4-9594-68af45f324fe,2023-01-15,1933,4805,18.062,44.899
d55b9e22-7b81-4be6-a564-d70272054d60,2023-01-16,1741,4370,16.268,40.834
e2f84cbf-8103-454f-b32d-c77447e0d3df,2023-01-17,1732,4116,16.184,38.461
d4a5d6f5-f5ae-40b0-899c-cf6477bb798e,2023-01-18,1762,3958,16.465,36.985
81e81abd-f921-4dd4-aa7b-c79dd8f1f008,2023-01-19,1729,3834,16.156,35.826
87682876-b857-47c5-b0e4-e37c0b69ccc7,2023-01-20,1793,3797,16.754,35.48
323ad9b9-8eeb-4ae5-8a68-5e48a36c0c8a,2023-01-21,1812,3767,16.932,35.2
1e32f4b2-91a4-4b5c-b53c-934cbe471023,2023-01-22,1833,3766,17.128,35.19
df05b011-5055-4214-b7e7-b92c90fd7db6,2023-01-23,1871,3612,17.483,33.751
2e12b6bd-31b0-489a-85fe-5ee8ed0dcb6e,2023-01-24,1895,3627,17.707,33.892
36417ae3-cd19-4698-9cea-b9d06a965058,2023-01-25,1933,3695,18.062,34.527
a7203e0f-0203-47d3-b46f-aafb9d851a05,2023-01-26,1979,3708,18.492,34.648
56fe6178-b13d-4a87-b85f-b8867b344e0a,2023-01-27,1973,3766,18.436,35.19
50b1439f-a3af-4e89-bbea-df11bb52886b,2023-01-28,1964,3776,18.352,35.284
b2a9b78a-598e-43c3-b256-0e15d60a78bc,2023-01-29,1970,3803,18.408,35.536
214f1d0f-7f78-45a1-a60f-c4fd147ca430,2023-01-30,2146,4017,20.053,37.536
2ea643d2-26f5-40de-b44c-5627ce599820,2023-01-31,2290,4185,21.398,39.106
859e9471-664d-4fa8-9f12-9a58442d1198,2023-02-01,2443,4376,22.828,40.89
15ca0535-93b1-4e5d-a6fb-59cde46898db,2023-02-02,2558,4537,23.903,42.395
49413c41-379b-4773-abca-288785697137,2023-02-03,2676,4649,25.005,43.441
239a2f61-1853-4c4d-b9e2-923b6a44eba5,2023-02-04,2719,4683,25.407,43.759
411d33ed-3bb4-4ab4-a98e-fa023832e958,2023-02-05,2714,4684,25.36,43.768
03eeb1b0-329c-49b0-aa74-5e196cc547a6,2023-02-06,3059,5205,28.584,48.637
fa1476e5-0a86-419b-b637-4227b7045437,2023-02-07,3245,5535,30.322,51.72
c0adbd75-dcc2-4436-bb94-b7a5f202b60a,2023-02-08,3380,5823,31.584,54.412
e4378e02-6a6a-4cb9-bdd1-3c944de00282,2023-02-09,3524,6082,32.929,56.832
e1a4eeaa-0461-4f57-90dd-f150fa9086ee,2023-02-10,3768,6444,35.209,60.214
f8b937b4-938f-40b0-a6d0-d7ef951e0273,2023-02-11,3824,6543,35.732,61.139
d444ed46-a91c-4d6c-b313-875b6abab5c1,2023-02-12,3872,6586,36.181,61.541
54f82763-8eda-465c-ac5f-3e5f8a6f4ab2,2023-02-13,4285,7344,40.04,68.624
e0195be3-155e-468b-a523-cd5a793ff48c,2023-02-14,4717,7962,44.077,74.399
b36aa523-eb63-4ff9-b8cc-4a54d557db72,2023-02-15,5112,8492,47.768,79.351
eea91d0a-f949-4802-951e-b9ec4b6f0d75,2023-02-16,5425,8949,50.693,83.622
eb3e65cf-e86c-4601-8577-1695f941a4de,2023-02-17,5734,9502,53.58,88.789
296affa1-fcb4-4d2b-be28-7454fe5f5215,2023-02-18,5724,9548,53.486,89.219
4ed83de1-b1bb-4768-867f-16dbbf340c82,2023-02-19,5739,9611,53.627,89.808
7ecbaf28-abf7-4128-aa9a-a63746da70b6,2023-02-20,6161,10446,57.57,97.61
05669fa5-5767-4689-952d-c57c3bfbab4d,2023-02-21,6434,11151,60.121,104.198
cbab9617-719b-43df-b4ef-990904a6b91d,2023-02-22,6612,11724,61.784,109.552
56a29807-6f21-42bd-8381-28b473d10c60,2023-02-23,6905,12330,64.522,115.215
284ecf3a-e1eb-41ca-a3f9-189d805481c7,2023-02-24,6965,12699,65.083,118.663
b5595aa0-7124-42dd-ad74-a330e3690aa3,2023-02-25,6978,12702,65.204,118.691
d96c97d6-3c60-4487-aaf3-648f2e7eacbd,2023-02-26,6976,12715,65.185,118.812
b9bd81c7-c0b1-4e2c-a1de-e35ec864cecb,2023-02-27,6834,12995,63.859,121.428
3af48142-5772-4e1d-87eb-c52e15a75ba4,2023-02-28,6584,13018,61.522,121.643
d1e2233f-c88e-4c63-9a17-1a86cc018bcc,2023-03-01,6350,12962,59.336,121.12
2456d869-6072-461c-8ed8-46e84a633c4e,2023-03-02,6077,12982,56.785,121.307
08a503fa-01f5-43cf-98c7-1fa61e81835c,2023-03-03,6016,12981,56.215,121.298
cbd69d59-491c-4183-b653-1d005bebce76,2023-03-04,6016,12994,56.215,121.419
1b1c6a54-3988-4eb5-933e-1e87c6792859,2023-03-05,6028,13004,56.327,121.513
8325ba94-d39a-42e3-9491-41c63a36f389,2023-03-06,6139,12973,57.364,121.223
70ec8283-4dbf-437c-bbfc-15a256bdf3d6,2023-03-07,6123,12707,57.215,118.737
813ae926-84cc-445b-b54d-e29a63b1d248,2023-03-08,6275,12625,58.635,117.971
6638ff77-3e0c-45f8-821b-0b3bc5b54e10,2023-03-09,6322,12399,59.074,115.859
10a1fb32-baa7-42bc-a3f7-3d4244d6ea38,2023-03-10,6285,12301,58.729,114.944
ca68d77e-3246-40be-85ce-e278b2414570,2023-03-11,6288,12304,58.757,114.972
8f4d0eb5-fb10-4195-b5e4-f8ea6771ac3f,2023-03-12,6291,12319,58.785,115.112
b13e895c-22f0-4be2-a9d2-097f04425c81,2023-03-13,6232,12371,58.233,115.598
65b01664-7244-4d2c-9298-9e3e2bc883be,2023-03-14,6179,12302,57.738,114.953
21bbc107-863d-493b-821c-020e1bfeef96,2023-03-15,6033,12308,56.374,115.009
ee0dd4d2-0162-4159-b224-e98e0af6407d,2023-03-16,5909,12231,55.215,114.289
afb19f84-c50b-4f6f-a1fe-d26933b0a868,2023-03-17,5757,12042,53.795,112.523
89a9d4f5-0ec9-41b8-8356-0997fcf64a75,2023-03-18,5721,12009,53.458,112.215
8c612e6b-64e8-4274-a9e7-2a4a367f2449,2023-03-19,5684,11975,53.113,111.897
66630b26-e6ea-40e4-a930-940994ce4c6d,2023-03-20,5243,11475,48.992,107.225
06908fb2-9e09-4ae5-bc36-469c964f6155,2023-03-21,5080,11259,47.469,105.207
bbdf8237-4177-44ae-8124-15772c1cd3d0,2023-03-22,4966,10999,46.404,102.777
6d22ffbc-bb93-4e5c-b2d2-93d917f6a82b,2023-03-23,4860,10769,45.413,100.628
71784115-20e3-441b-998d-9acd2bc2f658,2023-03-24,4692,10449,43.843,97.638
31688c8f-19d0-4b41-895d-f6e05ab4b34e,2023-03-25,4667,10388,43.61,97.068
9ff8a90d-a792-41c9-aa12-7515c24662e4,2023-03-26,4662,10346,43.563,96.676
674a06e5-2668-4cd1-b13b-a88e5943a437,2023-03-27,4376,9619,40.89,89.882
c0c9db98-ade3-4e54-b215-7c7175eab3e1,2023-03-28,4128,9208,38.573,86.042
d3be3b8e-9b05-49f9-a565-c2492ce01a18,2023-03-29,3809,8775,35.592,81.996
894353e3-3ac0-495e-9085-062526a558bd,2023-03-30,3557,8417,33.237,78.65
f85e8601-494f-466f-b1bc-ef1480f94525,2023-03-31,3357,8049,31.369,75.212
33319ed6-3566-48e2-9044-6834d4dac073,2023-04-01,3357,8024,31.369,74.978
7b4cb9e2-3d4b-4c36-85c5-6ca233aef859,2023-04-02,3338,8000,31.191,74.754
bbab2e40-3efd-4060-ae1c-c474df75dd2a,2023-04-03,3040,7416,28.406,69.297
e79872ca-920a-4257-9135-7e663f0cb500,2023-04-04,2804,6932,26.201,64.774
8a47a002-f5b0-42a7-838e-24d35334e2a0,2023-04-05,2614,6423,24.426,60.018
9c050ede-0d0a-4613-bd1e-9f9c889ee382,2023-04-06,2476,6033,23.136,56.374
db51a0cd-d9f8-4c39-9e6b-fdf86a781331,2023-04-07,2085,5442,19.483,50.851
dbff598c-bacc-4562-b4ef-4f1784660c93,2023-04-08,2063,5420,19.277,50.646
217de9f9-2f97-4ecc-899f-f3d48eaa36f3,2023-04-09,2057,5395,19.221,50.412
69191b43-1f94-4cd7-929c-b198a2055a83,2023-04-10,1409,4449,13.166,41.573
0f32df06-c2bc-4b7c-9b76-6097539db98f,2023-04-11,1587,4391,14.829,41.031
fc72497b-2eed-4e82-9ea9-ff780897941f,2023-04-12,1575,4189,14.717,39.143
521022e8-8650-47de-a352-f13253d575a8,2023-04-13,1547,4023,14.456,37.592
f1510d9e-2fe9-4b3c-9872-f31ec61d93c0,2023-04-14,1790,3875,16.726,36.209
5d9fbe5d-2350-4c5a-a689-ba589d35a7c9,2023-04-15,1757,3820,16.418,35.695
fc074c1a-ff14-4f33-a516-9df4b21ef364,2023-04-16,1748,3805,16.334,35.555
ffc2ab0b-e1be-4fca-8196-ddfb7172d251,2023-04-17,2118,3527,19.791,32.957
23b3833f-fd1b-4684-be90-9dbbb9f70845,2023-04-18,1725,3312,16.119,30.948
bac9d410-41e8-40b4-814e-a8d56064276e,2023-04-19,1612,3187,15.063,29.78
90ae2411-0ad2-4089-91b5-381d4c33fc9e,2023-04-20,1513,3060,14.138,28.593
01d2c066-2a00-4460-8c20-4d6e27a2ae7a,2023-04-21,1410,3200,13.175,29.902
b04381ff-9153-4212-a42b-64bb08f8cbaa,2023-04-22,1404,3161,13.119,29.537
be99add3-cf22-4fcf-8d59-a34d8196d311,2023-04-23,1390,3138,12.988,29.322
6aa31eb7-e0e2-4fe3-a39a-31e0a522aa9c,2023-04-24,1254,3372,11.718,31.509
4909eeff-dae4-4247-9f14-31b3b33f7c00,2023-04-25,1196,2921,11.176,27.295
a835eab8-5485-40ab-97c5-db879a102633,2023-04-26,1092,2704,10.204,25.267
844ff7d2-15b6-479e-aab1-2f23c975fb4c,2023-04-27,1034,2547,9.662,23.8
e6b41865-68be-4347-92ee-cd45d03e84d9,2023-04-28,982,2392,9.176,22.351
6ed29441-d77a-40f6-9a7b-5033df1e1cc9,2023-04-29,969,2373,9.055,22.174
739d3daa-c480-4b6f-843d-b92167baaf00,2023-04-30,953,2343,8.905,21.894
9d5b3ea9-e4b0-43dd-8237-2614cc40babf,2023-05-01,661,1915,6.177,17.894
047c993b-1cfb-49a2-844f-667d690c2c64,2023-05-02,664,1860,6.205,17.38
56a0c706-9da2-4595-9dce-92c5ad07b824,2023-05-03,662,1754,6.186,16.39
751e4f5b-3092-44ab-b74e-9718d637dfea,2023-05-04,606,1640,5.663,15.325
6dae1f2d-8125-4df3-a01b-b2cc8dbe7eda,2023-05-05,560,1542,5.233,14.409
ff2b4b56-6d30-455e-a17f-e081ed501a33,2023-05-06,558,1527,5.214,14.269
abd9e1cf-4a01-487f-b84e-02063b838ac8,2023-05-07,552,1505,5.158,14.063
d6a4b5cf-0780-4e17-9535-b6951b404023,2023-05-08,555,1216,5.186,11.363
4ccda0f5-c440-45a5-9b5b-5050e2f6d43c,2023-05-09,521,1185,4.868,11.073
82a432f0-5932-46fb-a3b9-e1047f8eedce,2023-05-10,495,1157,4.625,10.811
aa63375a-6639-4e8e-b153-a6fa723e39d8,2023-05-11,477,1083,4.457,10.12
4c8a81a1-d4a4-4c54-82e6-3553ba6e0cbf,2023-05-12,451,1011,4.214,9.447
5b33df96-6d4f-472e-8dd2-7b29547a0509,2023-05-13,454,1012,4.242,9.456
37d83fb1-d561-4811-9b76-ef0420869027,2023-05-14,450,1002,4.205,9.363
4c783d7c-2fd5-4646-b66b-f6a18593492c,2023-05-15,526,1081,4.915,10.101
8e79a3ed-cb4b-4521-b2d3-049c091e3c58,2023-05-16,444,965,4.149,9.017
55965620-e1f9-479f-ba24-061cf5d8fb14,2023-05-17,403,898,3.766,8.391
468c1449-f47a-45d1-831e-5f36bf4be597,2023-05-18,380,857,3.551,8.008
7dc88beb-ebd2-4e79-83c1-c7319daca859,2023-05-19,361,812,3.373,7.588
8a19f5aa-8b64-40b2-9c55-0a0248f862a2,2023-05-20,351,805,3.28,7.522
c8f9a605-7014-4d35-bd77-6fd0c648a3ed,2023-05-21,350,800,3.27,7.475
95b72322-88cd-403e-92a7-fed248b8d1f7,2023-05-22,321,847,3,7.915
dbca7128-8819-491a-9128-7c4d500969a8,2023-05-23,284,728,2.654,6.803
70641855-7964-4ffa-8521-ad8c55acb322,2023-05-24,272,675,2.542,6.307
662ba3cb-42c2-421c-9574-e94e5833eadc,2023-05-25,258,638,2.411,5.962
254bec13-4441-4b49-8ff8-5764904488f6,2023-05-26,274,635,2.56,5.934
d9ae2639-ae51-4e06-b39c-7b62196429d6,2023-05-27,276,627,2.579,5.859
a9ac1def-d43a-4e0d-989e-51ff6823c475,2023-05-28,279,629,2.607,5.878
f8c0f87b-1c71-4805-9d9d-e8ec2da5b9af,2023-05-29,271,592,2.532,5.532
f2a7c97d-a109-48f2-a629-cad963fa9e49,2023-05-30,284,568,2.654,5.308
72f755e9-021c-493e-bc14-fdd3a67d3f76,2023-05-31,262,534,2.448,4.99
54d7618d-9e94-4ed2-affa-b865d56189e8,2023-06-01,258,516,2.411,4.822
4357a1bb-db77-4876-bf94-00970ef58c62,2023-06-02,229,503,2.14,4.7
e7164d37-ac9a-4b66-84bf-349aea3d6ea2,2023-06-03,232,508,2.168,4.747
eb42250e-a4e2-4514-b2ef-6e5707efd91b,2023-06-04,224,503,2.093,4.7
1ad2a248-ce34-4529-8116-4419a1ba27c7,2023-06-05,214,485,2,4.532
d9bcd29f-45eb-404c-8c2b-de62f9e0bc9d,2023-06-06,202,486,1.888,4.541
624f689a-dcae-49a3-91f5-84347ed7dd47,2023-06-07,196,458,1.831,4.28
cf4ecdb4-609a-4a7c-a164-844d38e0b392,2023-06-08,188,446,1.757,4.168
fe78712c-bdc0-4892-a729-ede8aeadd09c,2023-06-09,181,410,1.691,3.831
192e7e73-adbc-4cbd-a7d2-cd9d171ad990,2023-06-10,174,406,1.626,3.794
177bfc72-0ccc-48e9-8cfd-83a25b0d57d1,2023-06-11,177,401,1.654,3.747
777a2c40-e431-4832-89d8-bdd71242f2e0,2023-06-12,163,377,1.523,3.523
27d4084e-3c8b-4f99-9152-5b8b2d0fbcb7,2023-06-13,156,358,1.458,3.345
5fa7ba5c-78e2-4096-a1eb-7e535e8aa5b7,2023-06-14,148,344,1.383,3.214
cb4221c6-57d7-4025-b3ff-f7df961f0dbe,2023-06-15,140,328,1.308,3.065
9cade13e-ea2e-4f80-a84e-1556e6edcc46,2023-06-16,133,314,1.243,2.934
0edb82c1-ddbe-4888-b6a0-65cdd42025c4,2023-06-17,131,305,1.224,2.85
6938d80e-28eb-436e-bc67-2ae19ca38bcf,2023-06-18,127,304,1.187,2.841
a2ac75a9-4220-4123-8079-8b75e165a2da,2023-06-19,138,301,1.29,2.813
5f7a7735-be9d-4acc-a4bf-6e6ad57caf32,2023-06-20,135,291,1.261,2.719
595b442b-d34f-4fea-a6ec-b985e3fdbd76,2023-06-21,143,291,1.336,2.719
c7980160-ec12-4868-b3b4-091fd47f408e,2023-06-22,142,282,1.327,2.635
06beb099-9b0d-4ee7-99ed-5efcd7aad521,2023-06-23,139,272,1.299,2.542
3ee12aba-5fe5-48c7-92bf-307974422f3d,2023-06-24,139,270,1.299,2.523
61fb06c7-0e95-4108-a959-6f86a6976d8c,2023-06-25,140,267,1.308,2.495
e05d9b07-63a5-4918-ab2d-2b85c36ca6bc,2023-06-26,119,257,1.112,2.401
7db95092-0aa6-4106-bdea-8a1abf359283,2023-06-27,107,242,1,2.261
9025d362-a8bc-46cf-9467-37e6e53c2579,2023-06-28,86,229,0.804,2.14
05751775-4cab-4751-91b1-599bd138215c,2023-06-29,78,220,0.729,2.056
3676d01f-67c4-417b-a0c7-d73858e4f20e,2023-06-30,73,212,0.682,1.981
2a4ce731-eea0-42f8-b81e-8f535cefa50e,2023-07-01,72,211,0.673,1.972
2450887c-0cce-438d-994c-b7678e4eadf2,2023-07-02,73,213,0.682,1.99
73423524-c0e2-46dd-a0e6-98234a237ca4,2023-07-03,75,194,0.701,1.813
af82388d-0dd4-4529-98c8-9310d24a09bd,2023-07-04,68,175,0.635,1.635
45a487a7-85f0-4167-8a6c-c0eea77e280d,2023-07-05,57,143,0.533,1.336
156ea53c-c890-4015-b3dd-251e1767366c,2023-07-06,53,131,0.495,1.224
f7d644c4-eabf-49a4-ac59-048cddd3385f,2023-07-07,50,123,0.467,1.149
d0aa7d35-8ccf-410a-aa2f-aab6294baf32,2023-07-08,51,123,0.477,1.149
4da7ba30-8839-44c6-842a-e8c9ec784183,2023-07-09,50,123,0.467,1.149
8a7973d7-c166-4f09-a5e8-593674d62f13,2023-07-10,47,122,0.439,1.14
b3f8b8cc-ce99-431a-bb27-ba6c65f23236,2023-07-11,49,117,0.458,1.093
5adf2610-6896-4acf-ba46-ca9488d2fbdc,2023-07-12,60,117,0.561,1.093
e8a56dc8-5062-47a9-a2cf-c6bd79dea731,2023-07-13,71,124,0.663,1.159
5aef3f4d-f809-4c4a-a2ff-590c1e07e170,2023-07-14,69,119,0.645,1.112
810c4ca3-9d3a-438e-9456-21a2e086ae68,2023-07-15,67,118,0.626,1.103
e47fb1f2-367c-42be-8b5c-955ad171f6bf,2023-07-16,66,116,0.617,1.084
c9fcf9f3-d830-4a20-a049-10710b166c81,2023-07-17,62,109,0.579,1.019
0300417a-daba-4fc9-b7e0-1b9ceab35e05,2023-07-18,66,115,0.617,1.075
7d460d5c-a549-4f8e-8597-2f132d0a5b59,2023-07-19,72,132,0.673,1.233
489027f2-8578-4d02-b2ba-7b4759d37265,2023-07-20,78,149,0.729,1.392
2e3ff3e8-b5cc-46f9-b792-e18827c58e2a,2023-07-21,79,148,0.738,1.383
083f2ca7-3654-410f-9b66-aaedb5ef2329,2023-07-22,79,146,0.738,1.364
2ded3e34-6906-4d0c-842d-9d950d80b734,2023-07-23,82,148,0.766,1.383
8e28af44-e59c-41aa-9842-303f99437ef8,2023-07-24,89,151,0.832,1.411
98cc69b7-0332-4e6c-ac8b-6e2d7f6628c4,2023-07-25,87,153,0.813,1.43
6fb48105-e241-4448-ab62-64ddab059cab,2023-07-26,85,157,0.794,1.467
5a9bd59b-b3e2-47c4-96e5-b8994d3b4ccf,2023-07-27,78,156,0.729,1.458
bf22104e-10ec-4770-bd00-3984a8f19f16,2023-07-28,75,154,0.701,1.439
885379d3-9fcb-4333-b5cc-d952ac74abc6,2023-07-29,76,155,0.71,1.448
680b7374-c7e2-4bd4-9b69-8dd8556199e4,2023-07-30,74,156,0.691,1.458
17f270cf-1e5f-41d4-881d-bc91d5a7fa65,2023-07-31,79,168,0.738,1.57
f574ea1b-f1a2-474a-8107-5fbd053b3a06,2023-08-01,85,172,0.794,1.607
0944ca5a-d791-408b-b9dc-937c713679f3,2023-08-02,95,180,0.888,1.682
d30aab66-0285-4800-94bb-e087a7026aa7,2023-08-03,96,174,0.897,1.626
037f1025-a951-45de-927b-f30bda5eff8e,2023-08-04,120,195,1.121,1.822
d594798b-8a87-4c52-9c5f-3767dfdd9853,2023-08-05,123,199,1.149,1.86
7105d389-bbb7-4aeb-b6ac-bb807aca039f,2023-08-06,126,200,1.177,1.869
e34c1dbf-4929-4bb3-a3b2-052703a5dc9f,2023-08-07,138,217,1.29,2.028
9c62d50a-12b4-4546-b818-1d886ef082d8,2023-08-08,155,240,1.448,2.243
7ce111fb-4791-4f27-87ea-2b6e81198447,2023-08-09,157,252,1.467,2.355
4d116af6-dcdf-4d52-bc04-966e396885b4,2023-08-10,166,262,1.551,2.448
5f225292-db86-4e59-b5c0-39fd7ca27c42,2023-08-11,168,288,1.57,2.691
207be390-a14e-4af5-8079-65862abebf3f,2023-08-12,168,291,1.57,2.719
ca12faf3-d679-442c-8782-1969ff0c93e5,2023-08-13,167,293,1.56,2.738
9a7e9efc-e9ce-4ca7-9b40-dfebe1601991,2023-08-14,208,346,1.944,3.233
aa0ed7ce-e5d4-471a-862d-d874b76d23d1,2023-08-15,223,378,2.084,3.532
7a857c23-08b1-4ecc-9a78-b8202b115ba3,2023-08-16,246,403,2.299,3.766
1c78177a-0d8f-43c6-8e54-9d340b25cbc5,2023-08-17,263,429,2.458,4.009
5c5c457f-3cd5-4c11-9d9b-96bbe9dc0b90,2023-08-18,296,464,2.766,4.336
c82e946a-128a-4a9e-a1b0-9e365d6605c9,2023-08-19,294,462,2.747,4.317
533cabce-6f46-484e-9f89-8f57e0487a2e,2023-08-20,296,463,2.766,4.326
411b6311-25d0-43bc-8201-e26ef45a1a5a,2023-08-21,309,517,2.887,4.831
71886a60-c197-40b0-9e09-5946dc284b30,2023-08-22,349,572,3.261,5.345
99df5944-0d1f-4058-b8de-459b853347ca,2023-08-23,365,611,3.411,5.709
0d7f929d-7293-40b2-bac3-ac62f8102f25,2023-08-24,382,645,3.57,6.027
e610758b-c928-4b3d-bbc8-76a0e0f719c1,2023-08-25,394,690,3.682,6.448
dca1a0e7-51b0-4cdc-9e84-d01ad3d836a0,2023-08-26,400,694,3.738,6.485
8aa60619-8ec9-4c2a-85f6-6b459a4fca17,2023-08-27,403,699,3.766,6.532
b7f56a3c-a282-43ce-85c8-6f3828add9a9,2023-08-28,415,724,3.878,6.765
48fc14c2-9f7f-4589-9cb1-f3d3332c7ba3,2023-08-29,386,735,3.607,6.868
