id,datum,incidence_7,incidence_14,incidence_7_100000,incidence_14_100000
2e30255b-ef0b-4aaf-84cb-a92906f27e13,2020-12-18,43757,76983,408.876,719.348
141942bc-a0a3-4084-a86b-3616db09de00,2020-12-19,45474,79053,424.92,738.69
70748f49-c5e9-415b-acff-118a0429c36a,2020-12-20,46909,81382,438.329,760.453
95a3540d-1a60-4289-b9aa-34857e408b44,2020-12-21,49993,85411,467.147,798.101
28e888cc-cd93-43cc-af2d-9eeecfcca57d,2020-12-22,53517,91007,500.076,850.391
fd6646a8-b022-4fcb-9be1-eb8aab707ba5,2020-12-23,59488,98826,555.87,923.454
33d3ee19-0e8d-4b5d-96c2-af6050d36eb4,2020-12-24,56262,97352,525.726,909.681
8a4a1f36-af08-499a-a267-524514ef39d4,2020-12-25,50071,93828,467.876,876.752
28d89807-ac29-42ee-9903-5b153ee178f0,2020-12-26,47768,93242,446.356,871.276
a1c17070-8539-4645-bb69-05924a8e0077,2020-12-27,48170,95079,450.112,888.441
5f4826ab-ee61-45bd-8190-76e99510cfec,2020-12-28,50997,100990,476.528,943.675
6143960e-5349-4484-8f4a-22d4c033991e,2020-12-29,55799,109316,521.399,1021.475
b605e8ff-73e7-466e-978a-5eb1287a473a,2020-12-30,58757,118245,549.04,1104.91
bce46860-7465-4ecd-a045-0c4f1a77772f,2020-12-31,67749,124011,633.063,1158.789
5ce1e63a-ad80-4e30-9c6c-48a754c149de,2021-01-01,68557,118628,640.613,1108.489
5c560427-4856-4c1f-be9f-7ca018a76c88,2021-01-02,70540,118308,659.143,1105.499
33d6341a-21f7-478b-9368-7306746fd5fb,2021-01-03,73045,121215,682.55,1132.662
000d373f-00d8-43c6-afdd-f1c33cedddfb,2021-01-04,75050,126047,701.285,1177.814
c151de05-18f0-466c-a1e9-998c32dc4861,2021-01-05,76370,132169,713.62,1235.019
cd319437-7e33-43d6-9699-f275b8801212,2021-01-06,77142,135899,720.834,1269.873
73cea4dc-787b-4495-a81f-96cdcb5a1b8a,2021-01-07,78857,146606,736.859,1369.922
7568e299-af77-402a-bc36-ce961c1cc57a,2021-01-08,88619,157176,828.077,1468.691
db410a1a-b118-4b24-96cf-49eea4d36285,2021-01-09,92109,162649,860.689,1519.832
ce106772-1068-40a8-85a8-fa92afaa1687,2021-01-10,90146,163191,842.346,1524.896
0a79a3dd-9633-469c-b126-cc0b2a247eea,2021-01-11,86570,161620,808.931,1510.216
7835992f-7f3a-4fc3-ab8a-b2abffa98c3f,2021-01-12,79891,156261,746.521,1460.141
d2ad834b-8a39-40eb-ae39-06bc7c316b28,2021-01-13,72931,150073,681.485,1402.319
6278dac9-c705-4907-bdbb-7d0422ba8a50,2021-01-14,66006,144863,616.776,1353.635
4ef0f790-a654-46f2-87ab-3d2602914e44,2021-01-15,62153,150772,580.773,1408.85
d728157b-6288-4e01-b8a5-e607faa1e78a,2021-01-16,58892,151001,550.301,1410.99
52010b95-3404-4dfb-92dc-5a6ac0a52ec7,2021-01-17,57173,147319,534.238,1376.584
1bc0e0cd-e315-4d5d-90b6-4d87dfb549cb,2021-01-18,55425,141995,517.905,1326.836
e35ba82d-a167-41b1-b4c8-0c7f76f33c99,2021-01-19,54222,134113,506.664,1253.184
cbe1a1ed-a8f2-428c-9608-ff3ab72c1d1d,2021-01-20,51502,124433,481.247,1162.732
c06f3f52-5078-4e6c-b3d1-93370a87824c,2021-01-21,50957,116963,476.155,1092.931
af908053-63ae-4693-8e6f-d9d44a31cd1c,2021-01-22,50124,112277,468.371,1049.144
1b402f56-23e1-4784-99fc-e7bee8719e88,2021-01-23,49124,108016,459.027,1009.328
b5c6ed9d-2ac8-4743-868d-2a5284e1f2d0,2021-01-24,48892,106065,456.859,991.097
ce3d790b-8d78-4dd0-bba4-dc08a9dd08f9,2021-01-25,48186,103611,450.262,968.166
1b473545-7ad9-4863-b1fe-4ab1d0b593f7,2021-01-26,47776,101998,446.431,953.094
bdcc65cc-119e-4d17-92cc-dba9e7b18a1c,2021-01-27,48095,99597,449.411,930.659
d8948f2e-f385-40df-844a-fedbe8f6a7c6,2021-01-28,48567,99524,453.822,929.976
64ba784a-8fc6-4132-baed-6687622b73e5,2021-01-29,48117,98241,449.617,917.988
6397f543-2ffe-4e90-abab-d0fe7856e8c5,2021-01-30,47937,97061,447.935,906.962
4d2b32b5-1ac1-43a3-b315-eae8439694f3,2021-01-31,48124,97016,449.682,906.541
d5e72f6e-64df-49a7-ba63-4fb04bd39814,2021-02-01,48382,96568,452.093,902.355
a9967745-4a80-405f-a85e-2de9862b2e3c,2021-02-02,48330,96106,451.607,898.038
ddf0537d-3a23-4fb2-85a0-a4c5d138094a,2021-02-03,49490,97585,462.447,911.858
6870a8ec-19b0-4d25-b723-a88ee2d29ee4,2021-02-04,49563,98130,463.129,916.951
087f7c0b-df31-458c-be21-e97a499906c4,2021-02-05,50123,98240,468.361,917.978
fd3b3f10-acb6-4075-8e6d-4c72f7d5c470,2021-02-06,50870,98807,475.342,923.277
53135deb-600d-4b99-adf2-45707529d4c2,2021-02-07,50716,98840,473.903,923.585
d1b03520-6b53-40c8-b858-a89f3b46091a,2021-02-08,51294,99676,479.304,931.397
42eefc67-c5f4-4047-a5f3-69f162ce37d3,2021-02-09,52463,100793,490.227,941.834
5dc13e50-5ac5-4bab-a9c1-514414138442,2021-02-10,52331,101821,488.994,951.44
5b2a11a7-9f5a-4b52-b619-e73484e0ebc0,2021-02-11,53249,102812,497.572,960.7
99ba5282-c00b-4824-931a-9d656292dfb6,2021-02-12,53492,103615,499.842,968.204
938ccc06-4f36-418d-a301-50ce33ae9c57,2021-02-13,53836,104706,503.057,978.398
5ad77829-fe62-4fff-acb9-2e2979e1c0e6,2021-02-14,54291,105007,507.308,981.211
1550bb49-f429-4b6a-b7a5-aef879568c34,2021-02-15,55387,106681,517.55,996.853
32fbcd56-c0f9-42b3-aacd-b10a28c6b35b,2021-02-16,57710,110173,539.256,1029.483
d86ebe80-761f-495e-a23f-cb083e021a0d,2021-02-17,59123,111454,552.46,1041.453
bd6523ba-3fcb-4add-9b3a-d1ce6b98c3fb,2021-02-18,61850,115099,577.941,1075.513
fb27a7fc-4f02-4dd4-b482-d957d7b34695,2021-02-19,64319,117811,601.012,1100.855
30a6018a-740d-408b-ad11-466993e3c5d7,2021-02-20,65983,119819,616.561,1119.618
c7c4e1bb-51f8-441e-89f4-12c20cb4ccd0,2021-02-21,67174,121465,627.69,1134.998
d73c2ffa-af66-4570-878c-07670379526c,2021-02-22,69725,125112,651.527,1169.077
06a4b280-7691-4c54-ac90-d3e06b1488cc,2021-02-23,72975,130685,681.896,1221.152
a3e9fa66-a56c-4290-b67a-53096cf06542,2021-02-24,75878,135001,709.022,1261.482
cfc47b72-efb9-467b-8ee4-f0aa21d678ce,2021-02-25,78789,140639,736.224,1314.165
bc8956a5-17c4-487f-a925-36b09cfab522,2021-02-26,82360,146679,769.592,1370.604
8ef12664-6298-4c80-a2b0-2e5e4005d8d4,2021-02-27,83421,149404,779.506,1396.067
fc8113ae-1c85-491c-a3fc-ab07299fa9cb,2021-02-28,83961,151135,784.552,1412.242
914e9b98-eee0-460f-9826-cb9660cf281b,2021-03-01,84897,154622,793.298,1444.825
1fff1eb8-5f3f-47c8-9900-1ea4be4b96fe,2021-03-02,85896,158871,802.633,1484.529
96e07543-d5fb-42ce-a40f-4ddd861d6835,2021-03-03,87361,163239,816.322,1525.345
291d0e80-06b6-4f0a-a544-3e8e4a9938dd,2021-03-04,87444,166233,817.098,1553.321
716fb38c-950a-4760-8e65-1c86985f4b1c,2021-03-05,85819,168179,801.914,1571.505
896ec3c9-63b3-4af2-bbec-ff9bd09ddfed,2021-03-06,87159,170580,814.435,1593.941
5d16e77b-3002-49aa-801e-da73115bbba9,2021-03-07,86584,170545,809.062,1593.614
5e475ea9-7b2e-43e5-a06d-c34c0d600a26,2021-03-08,84902,169799,793.345,1586.643
ebe8ffb5-9eb8-415b-86b4-b161129f2e25,2021-03-09,83440,169336,779.684,1582.317
2cab9427-c27b-4094-88c8-b414588147b2,2021-03-10,82770,170131,773.423,1589.745
a9e52307-05f3-4eb3-bbd6-5a0fb70b9529,2021-03-11,79348,166792,741.447,1558.545
2ab5ad0c-37ec-4cc5-821c-74f5406d31d7,2021-03-12,81170,166989,758.472,1560.386
a2335efa-20a9-4434-a8a0-2a197727896e,2021-03-13,79038,166197,738.55,1552.985
55e4a472-f000-4608-aa9a-97d626774392,2021-03-14,78373,164957,732.336,1541.398
991e24ef-5f7a-4a55-ae55-c8b46eb2207c,2021-03-15,78349,163251,732.112,1525.457
32377f45-4f24-4517-968f-febd7a70c6ac,2021-03-16,77042,160482,719.899,1499.583
8bc5d7d2-f71a-40ce-a816-be01c0620b64,2021-03-17,74498,157268,696.127,1469.55
0a3f4507-ada8-4aa5-b29c-9fba963a830c,2021-03-18,73936,153284,690.876,1432.323
2291952a-09cc-4b81-9f67-59d5a0518edf,2021-03-19,68633,149803,641.323,1399.796
46a14cb8-d889-4925-8505-d78f71229c9e,2021-03-20,67086,146124,626.868,1365.418
2d813f32-dec4-45ba-abba-3f7341d6057b,2021-03-21,66116,144489,617.804,1350.14
6312e6cd-c3b3-4499-9b97-28dce53b2475,2021-03-22,63682,142031,595.06,1327.172
dff10dde-fb3d-4040-bfba-885549329800,2021-03-23,60658,137700,566.803,1286.702
2200e00f-f244-48d4-934f-0fe0d0b9cab8,2021-03-24,57435,131933,536.687,1232.814
a772c54e-079b-4bdc-a331-da2399bbea33,2021-03-25,54593,128529,510.13,1201.006
48a403c7-1518-4849-89e1-ac5fbb3ba2bc,2021-03-26,52604,121237,491.545,1132.868
4fff283f-c608-486a-bd2a-d9589bd3d8be,2021-03-27,51052,118138,477.042,1103.91
d3459ddf-ec9c-45ff-a47b-e707e0e4c56b,2021-03-28,50395,116511,470.903,1088.707
171852f3-247f-48a5-afe3-74f6420c8bcf,2021-03-29,49074,112756,458.559,1053.619
58ffbdc2-041a-402f-b0d6-2597c8451eb3,2021-03-30,46637,107295,435.787,1002.591
6199862d-6412-4bc8-a0dd-1cbd2c6198f5,2021-03-31,45000,102435,420.491,957.177
da28cb0e-671b-48da-a202-bcdcde6eadb9,2021-04-01,43346,97939,405.036,915.166
b0ad6ea4-a899-4f31-a532-65bced251d1d,2021-04-02,39380,91984,367.976,859.521
2336bb97-1479-476f-8458-7cb727ac36eb,2021-04-03,37539,88591,350.774,827.816
f7536a11-3c34-43cc-9e9e-db0e2db80c4d,2021-04-04,37721,88116,352.474,823.377
eac10402-0ce1-4960-9e2c-d5b62257b52a,2021-04-05,32125,81199,300.184,758.743
ff2e0c41-71f8-4fff-9b24-5db41ebfad96,2021-04-06,29047,75684,271.422,707.21
bc7826af-2800-4513-be03-9797af4030c0,2021-04-07,28846,73846,269.544,690.035
1333203a-7186-45c9-94f9-c33f46bf0450,2021-04-08,27848,71194,260.218,665.254
b48d302c-d9fe-42cc-8a1f-3c9eb27ea172,2021-04-09,28835,68215,269.441,637.418
816653a6-5c13-4882-8130-52f1e91af1bf,2021-04-10,28894,66433,269.993,620.766
add40ed2-c968-4ca6-8cf5-cf1e7261755f,2021-04-11,27922,65643,260.91,613.384
4802da0d-83b5-42f7-a85e-33d674f4a92c,2021-04-12,30417,62542,284.224,584.408
8e9cfe2f-4176-4833-86a7-371f0c89223c,2021-04-13,29914,58961,279.524,550.946
dea6fb11-a833-43a4-b8d7-8936e1aa3561,2021-04-14,26525,55371,247.856,517.4
69e1bc32-c392-48ac-8711-37885062cb9a,2021-04-15,24496,52344,228.897,489.115
60ae252d-78fb-4740-83b8-323d7d6ba5bf,2021-04-16,22864,51699,213.647,483.088
49ce46cd-a71e-4d07-ba8d-f53a53fd5cd3,2021-04-17,22178,51072,207.237,477.229
1e5352b3-eeb3-484f-9005-69b5f7c3d492,2021-04-18,22027,49949,205.826,466.736
72269ae5-a47c-47fc-8d2c-5afc0b99c127,2021-04-19,21461,51878,200.537,484.761
a0c8aaca-d6ba-4775-9f26-9be428814584,2021-04-20,20143,50057,188.221,467.745
c45cf2c2-ed85-451c-a729-78baa08c1223,2021-04-21,19364,45889,180.942,428.798
35f1c421-768c-43b4-9d95-10d7f791b9c4,2021-04-22,18694,43190,174.681,403.578
faf92f5a-555a-4135-bc1a-1de1536f6735,2021-04-23,18070,40934,168.85,382.497
5b8cdcbe-1e87-4da1-8db0-cce67f08c42f,2021-04-24,17827,40005,166.58,373.816
8beef7d8-92a9-46e7-99da-cf7cc4308158,2021-04-25,17821,39848,166.524,372.349
af2b3de5-0dc7-4413-8e52-74a7126eb638,2021-04-26,17087,38548,159.665,360.202
e0216201-f7e7-484d-a983-c57bfd92f437,2021-04-27,16509,36652,154.264,342.485
5a01eeaa-3f7d-4342-8d8b-25c4f43eb953,2021-04-28,16039,35403,149.872,330.814
652e92b5-55c0-4067-9238-04a2d917b32d,2021-04-29,15642,34336,146.163,320.844
7b8f372f-98e8-4182-9f6d-4761be418e32,2021-04-30,15207,33277,142.098,310.948
3209165f-3cbc-47b4-93a5-cb49753b0321,2021-05-01,15073,32900,140.846,307.426
ee5ca0e9-743e-439a-be1c-f0e8ae6a0723,2021-05-02,14742,32563,137.753,304.277
f8a12a6d-eaba-459d-a596-8bae952b1260,2021-05-03,14350,31437,134.09,293.755
7a0c94c6-c50c-4ad2-9df4-746ca478f9b8,2021-05-04,13519,30028,126.325,280.589
125f3ef1-2df4-4f00-b26e-86ebbd199793,2021-05-05,12897,28936,120.513,270.385
784255cb-43f9-4137-9d2e-b6b64a14e9c3,2021-05-06,12231,27873,114.289,260.452
8137445c-2aa4-4a14-b608-74bb964a214d,2021-05-07,11682,26889,109.159,251.257
f58a96e3-de27-4fb0-b99c-9324ce6f7d1c,2021-05-08,11224,26297,104.88,245.726
4248beaf-6fc2-4215-a13c-09c342e3a8c4,2021-05-09,11101,25843,103.73,241.483
df9bdcc3-6313-43ea-be03-04e651626d61,2021-05-10,10420,24770,97.367,231.457
13a7db45-c237-4eab-aaff-3fbdc0d03882,2021-05-11,9688,23207,90.527,216.852
b9b2077e-5aed-441e-a5c8-99aaee5d319a,2021-05-12,9072,21969,84.771,205.284
0067bf2d-6324-4852-a9f3-e18a589df738,2021-05-13,8716,20947,81.444,195.734
e53c419b-dbd0-4348-8e41-556e365452a4,2021-05-14,8124,19806,75.913,185.072
c34865dd-4d1b-4e2e-811f-ed9770e4652d,2021-05-15,7982,19206,74.586,179.466
6c288153-71ec-455a-82d2-e34ea1c9ffd4,2021-05-16,7848,18949,73.334,177.064
1a00b467-d858-4555-b9f2-904643dfde31,2021-05-17,7421,17841,69.344,166.711
87457833-d296-49b1-86e6-cfd10454beca,2021-05-18,6931,16619,64.765,155.292
d60c56bb-3fb4-4567-a892-35118864b03c,2021-05-19,6432,15504,60.102,144.873
d9b86e1b-22dd-4d2f-9ab3-54af567a967d,2021-05-20,5886,14602,55,136.445
7a580fbc-b447-4640-b43d-d27f1449f619,2021-05-21,5501,13625,51.403,127.315
f8b11ef5-89de-44b3-ad8a-5155d815b656,2021-05-22,5238,13220,48.945,123.531
e70d3537-9706-4111-a34c-07f08f05349a,2021-05-23,5167,13015,48.282,121.615
5efde62f-a704-46f0-8ec5-1587742b3cac,2021-05-24,4720,12141,44.105,113.448
9aa4df59-3a40-44f2-ace5-cfc84434d8f1,2021-05-25,4160,11091,38.872,103.637
e82e6b43-408b-4829-b36e-bc16334e0502,2021-05-26,3926,10358,36.685,96.788
04193789-9b4a-4d79-858e-3d1b35ad8f72,2021-05-27,3743,9629,34.975,89.976
cc85e4ae-c7f4-47df-9742-38a25a4d9ded,2021-05-28,3516,9017,32.854,84.257
fabc9d53-8cb5-4b7e-a440-b8be3dd1b3d8,2021-05-29,3400,8638,31.77,80.716
ee1a2691-fda4-4af8-aa18-d93ab5bac020,2021-05-30,3316,8483,30.986,79.267
d976490f-8f12-4aed-a123-13f35d22bcd2,2021-05-31,3139,7859,29.332,73.436
492c0dfa-07bb-467d-911b-28af39d5a812,2021-06-01,2952,7112,27.584,66.456
cf80438a-a272-45e9-81ba-38d93a8b19a3,2021-06-02,2752,6678,25.715,62.401
eeabb64f-890b-4a08-8f86-6f963a6d8bfc,2021-06-03,2670,6413,24.949,59.925
6e246b88-5ed5-457b-9d01-ad2ca07a5849,2021-06-04,2531,6047,23.65,56.505
7bec0ae8-6f0c-41fe-982c-78c32ff19800,2021-06-05,2461,5861,22.996,54.767
100e0122-08d2-41cf-8555-4dd06a09f89b,2021-06-06,2442,5758,22.819,53.804
117abbc6-9cc2-487a-b091-8a2734ad14a0,2021-06-07,2208,5347,20.632,49.964
4c5dd5b1-c0c0-4679-9570-b50d395aeb55,2021-06-08,2109,5061,19.707,47.291
de032fd9-f5ac-4f3a-a20d-2e8a7e6a3210,2021-06-09,2012,4764,18.801,44.516
22e9ef71-a461-41e8-89ec-3dea0658d14d,2021-06-10,1769,4439,16.53,41.479
9e67acf5-7bc7-4e5c-8a64-8ec3abd0f283,2021-06-11,1620,4151,15.138,38.788
e6618024-3a4e-4d46-b2e4-9003e4087f25,2021-06-12,1542,4003,14.409,37.405
571513fb-aed1-474a-b2cb-e52b6e1c259d,2021-06-13,1485,3927,13.876,36.695
a48a8ce5-d057-4f62-9881-0598143cd968,2021-06-14,1361,3569,12.718,33.35
3c23f66d-0fbb-468f-9105-ed098ccb01ed,2021-06-15,1186,3295,11.082,30.789
3b6db7eb-1eca-4b0f-9471-3762d86a1012,2021-06-16,1056,3068,9.868,28.668
9fd4b524-f8d4-420f-9cd2-0fd93f1fe088,2021-06-17,1025,2794,9.578,26.108
ec05253f-c2ed-46e9-8189-8b53d6228a50,2021-06-18,991,2611,9.26,24.398
318e9505-acb7-4651-b54b-3516b0f4738d,2021-06-19,978,2520,9.139,23.547
ea2faeee-0368-4be0-9c9f-d125342b7afa,2021-06-20,995,2480,9.298,23.174
16e9f69f-b56c-40c1-ad2d-4ea87e77f41c,2021-06-21,940,2301,8.784,21.501
bd4dc6f5-cb66-4ec2-88d1-174fab5f3887,2021-06-22,834,2020,7.793,18.875
1d0cd33d-dc9f-4161-809d-0126e474a357,2021-06-23,816,1872,7.625,17.492
9bd9636b-c54b-4a92-acf1-e51e4c016f8e,2021-06-24,748,1773,6.989,16.567
67c0cd4a-8e5b-4f7a-a60c-a84746911582,2021-06-25,731,1722,6.831,16.091
73611c5a-a4b5-40a4-b126-f670d955563e,2021-06-26,732,1710,6.84,15.979
d611e062-c3c0-498c-8714-359df64d0102,2021-06-27,731,1726,6.831,16.128
a761ca61-a625-41cc-a511-1cc778d4e644,2021-06-28,768,1708,7.176,15.96
36463aad-4a97-48bb-a37d-a7b61a686057,2021-06-29,820,1654,7.662,15.455
e9e59389-9cf3-47b6-a722-8d80a5b8dd2b,2021-06-30,845,1661,7.896,15.521
cd7b4b40-894b-4a84-b841-878b7604c380,2021-07-01,917,1665,8.569,15.558
e053c11f-9671-4d17-af3d-3bb6fd1b594d,2021-07-02,960,1691,8.97,15.801
db5a47c9-5805-44fb-8b67-665f4d86d368,2021-07-03,1020,1752,9.531,16.371
56e03b0f-e5e5-47c9-8da3-229fab840757,2021-07-04,1073,1804,10.026,16.857
b548d4f9-7688-473e-b407-c81a282330c6,2021-07-05,1044,1812,9.755,16.932
123b3707-58aa-4c75-98f1-fbe16d7f8b35,2021-07-06,991,1811,9.26,16.922
ad752be4-2d73-4cce-ad1d-1913dab13193,2021-07-07,1131,1976,10.568,18.464
cff3d813-0f37-44bc-896b-822110c22f64,2021-07-08,1227,2144,11.465,20.034
b543a9f5-089f-4e20-969b-c035634091bf,2021-07-09,1346,2306,12.577,21.548
669cd0ae-926d-46cd-af90-0112a029c18b,2021-07-10,1393,2413,13.017,22.548
8b94063a-5ac6-4814-b9ea-dc2d42d7d5bb,2021-07-11,1444,2517,13.493,23.519
30a29d7a-713f-4d1d-957d-2c4d9aa9d82d,2021-07-12,1560,2604,14.577,24.332
8095d61d-bf36-4fcd-9165-c5944ed6fa9a,2021-07-13,1778,2769,16.614,25.874
9c38539b-b271-404c-a0c4-18601bab48a8,2021-07-14,1762,2893,16.465,27.033
d5ebae57-81a9-4a4c-b13a-58cf61fd01ea,2021-07-15,1718,2945,16.053,27.519
45e4fd72-62ac-4060-89af-fd631b26e7eb,2021-07-16,1674,3020,15.642,28.22
6fc258e4-b206-465d-9101-893e0368f6fb,2021-07-17,1700,3093,15.885,28.902
f0764af9-3328-4bfb-b8c4-9dc5dfe33160,2021-07-18,1658,3102,15.493,28.986
77671c03-aab2-4292-8c3f-1ea83bf789bd,2021-07-19,1634,3194,15.268,29.846
82cf02e6-4760-4efe-b297-6c55ed9fa774,2021-07-20,1616,3394,15.1,31.714
8c38edbe-dbe2-4fae-b223-b2bb2d23e4df,2021-07-21,1589,3351,14.848,31.313
9db9e53b-5297-4ac9-9e44-3f979cb12397,2021-07-22,1580,3298,14.764,30.817
3a8bb00f-dc12-466a-bf1b-4c5ee5835971,2021-07-23,1525,3199,14.25,29.892
821f5be7-9d9e-4f00-af25-862c2bfd6172,2021-07-24,1459,3159,13.633,29.518
3329aa3e-cfe1-48d7-a3f0-27e36b329232,2021-07-25,1422,3080,13.288,28.78
71f8b717-ebec-437a-a49d-ffb9408b591f,2021-07-26,1404,3038,13.119,28.388
6092930d-7107-4d09-bccc-9bc18768c1e1,2021-07-27,1355,2971,12.661,27.762
22dd5837-5848-442b-bbab-14da900faf55,2021-07-28,1318,2907,12.316,27.164
af23a804-79d7-4049-9f45-02c4be2791ce,2021-07-29,1317,2897,12.306,27.07
a0fcc280-d965-4358-b599-753f095f892a,2021-07-30,1270,2795,11.867,26.117
b98c9bee-6c70-49a8-9082-2930566eab3b,2021-07-31,1252,2711,11.699,25.332
7b4d0bdf-10c6-402a-b300-7ec9d179ce6a,2021-08-01,1245,2667,11.634,24.921
0cf70be8-6d89-4082-8e6d-db819cb59e1a,2021-08-02,1194,2598,11.157,24.276
e9ffb0e9-9fb2-4bb8-9772-413520b07687,2021-08-03,1180,2535,11.026,23.688
c367bf33-1543-4438-929c-53e9471d7d22,2021-08-04,1186,2504,11.082,23.398
0c5a035a-9329-4d50-9fd8-63c6cf112979,2021-08-05,1138,2455,10.634,22.94
c7006244-ceff-40bd-98fe-ee10c2b2c8c0,2021-08-06,1171,2441,10.942,22.809
61ea5add-732b-432b-a9c2-2733e28abd0d,2021-08-07,1216,2468,11.363,23.062
84a3f82f-f616-4c0c-a35b-75b0900dbb85,2021-08-08,1247,2492,11.652,23.286
04575e3d-90a5-48fb-8575-e7e009004c32,2021-08-09,1270,2464,11.867,23.024
64c63002-5f86-4bc4-873f-070ef64fdf29,2021-08-10,1289,2469,12.045,23.071
7b2a81e2-2e66-4d6f-b01a-f93d3932ed44,2021-08-11,1305,2491,12.194,23.277
0bfbe5e1-15a3-44cf-98d5-0d3a0592252e,2021-08-12,1329,2467,12.418,23.052
fcddaa35-ec8d-469d-bb74-fdc8675b36c9,2021-08-13,1375,2546,12.848,23.79
ca0d9151-196b-41b7-bcae-7b74c64a9d22,2021-08-14,1356,2572,12.671,24.033
4068e793-a4f2-41e3-8d6e-9eca6e6fcb53,2021-08-15,1325,2572,12.381,24.033
82b8c77f-aeeb-4d01-b77a-8fe1ef9d75dd,2021-08-16,1371,2641,12.811,24.678
a8c674db-ca10-47bc-ad43-ac8fd4765e41,2021-08-17,1411,2700,13.185,25.229
a499efb2-6bec-4655-ab7a-40e642fbcef0,2021-08-18,1401,2706,13.091,25.286
df7f66d8-2290-4e53-acf3-4c34177af05d,2021-08-19,1377,2706,12.867,25.286
8ffbd356-b917-4d4e-b05b-38341bfb271a,2021-08-20,1325,2700,12.381,25.229
2ff00934-e78e-4fec-865f-deaecca8c85c,2021-08-21,1322,2678,12.353,25.024
79a3ef4a-3fa3-463b-9914-cf0278c0405c,2021-08-22,1358,2683,12.689,25.071
3de85f81-11c5-4470-90ef-821904bebd08,2021-08-23,1350,2721,12.615,25.426
8bed09a3-b03e-449e-a26b-772974402062,2021-08-24,1301,2712,12.157,25.342
ec8d2afe-dedb-4348-b912-99032b638ba9,2021-08-25,1337,2738,12.493,25.585
9db03184-2dec-4ffe-80c5-014a4b6572da,2021-08-26,1386,2763,12.951,25.818
4bee12ea-386a-438f-8274-3f5519b72825,2021-08-27,1396,2721,13.045,25.426
f34e11f6-5791-4b58-a8a7-751fc096cfa0,2021-08-28,1394,2716,13.026,25.379
ec965cba-aa79-4a6c-bd05-8299f177124e,2021-08-29,1363,2721,12.736,25.426
445a957e-ef47-4360-b612-fb377862797b,2021-08-30,1388,2738,12.97,25.585
769e8bbf-0bb6-4bbc-a8da-a2272eda580b,2021-08-31,1426,2727,13.325,25.482
ffda123e-25fd-41d3-a489-ba24a6636c8b,2021-09-01,1438,2775,13.437,25.93
cefe93fd-4dd3-4da8-8d9d-7da3f66664f2,2021-09-02,1533,2919,14.325,27.276
a3a71df8-8488-4b2a-a665-6b4b1bb5c564,2021-09-03,1667,3063,15.577,28.621
5e9c637a-55bc-4ee9-bbcf-82cfb7ece7dd,2021-09-04,1741,3135,16.268,29.294
26fc481c-83e2-47e9-bacb-1a18d182b890,2021-09-05,1803,3166,16.848,29.584
4d9bb24b-cd99-4fef-998b-1ba0b9c5819d,2021-09-06,1961,3349,18.324,31.294
080229ad-47f9-4b90-886b-defed5fe7f0b,2021-09-07,2255,3681,21.071,34.396
a0465674-86d1-4f38-800f-dbcfc77ad677,2021-09-08,2381,3819,22.249,35.686
2c19f691-93e2-40e8-9ef3-18e203bd2d19,2021-09-09,2498,4031,23.342,37.667
a022a733-8945-4c43-8eba-b19d3c23729c,2021-09-10,2632,4299,24.594,40.171
3c8a5210-e772-4097-95e1-520e37b62c85,2021-09-11,2674,4415,24.987,41.255
9cd1c8fb-c7fc-4a64-8bfc-1c3d75c308b6,2021-09-12,2672,4475,24.968,41.815
6769c299-7781-4ef1-b9b8-d6637f3f2113,2021-09-13,2779,4740,25.968,44.292
913e0383-57b5-44e3-b70c-2dbff47074eb,2021-09-14,2757,5012,25.762,46.833
120e18af-aa41-4c07-bcea-20f69c2e8000,2021-09-15,2894,5275,27.042,49.291
63685092-3de4-4b60-b4d5-535f2268fcc1,2021-09-16,3046,5544,28.463,51.804
59ca7ba7-724e-423a-9f77-4a125ce508ad,2021-09-17,3047,5679,28.472,53.066
d5b97f9f-3d43-4d54-89fc-ebb849981c54,2021-09-18,3104,5778,29.005,53.991
3bdd2d62-3152-4bde-9756-750d310be810,2021-09-19,3154,5826,29.472,54.44
977af00c-99b5-4fc3-92c3-b4acdab05c86,2021-09-20,3141,5920,29.35,55.318
915ae26c-6bf9-46aa-911b-e773ee055e23,2021-09-21,3183,5940,29.743,55.505
86331d17-57be-48f3-8ac5-7614a32158b8,2021-09-22,3198,6092,29.883,56.925
dce5bbbd-64fe-4d8e-83ae-6be422b9cebc,2021-09-23,3113,6159,29.089,57.551
46984619-3b27-4e42-8547-f5c820b2da20,2021-09-24,3218,6265,30.07,58.542
c59d4a65-1b23-4143-894e-e652e1d5011a,2021-09-25,3340,6444,31.21,60.214
89f30655-f190-44a1-80da-3de48c89dc62,2021-09-26,3405,6559,31.817,61.289
fdc25150-5815-4230-a4cf-954729efd682,2021-09-27,3595,6736,33.593,62.943
a5ba786e-a676-4e68-8a99-f528cfa6dbee,2021-09-28,3465,6648,32.378,62.121
9d275f7a-3471-40ed-857b-3b4beb9f037c,2021-09-29,3670,6868,34.293,64.176
717e4d6b-b0e4-4ad8-8d4a-337df647f9ef,2021-09-30,4108,7221,38.386,67.475
be0325ab-0de3-4c65-bee6-bdcf4a091b92,2021-10-01,4394,7612,41.059,71.128
736cab54-578f-494d-b9e1-da94aaf09f60,2021-10-02,4525,7865,42.283,73.492
