id,datum,nove_pripady,nove_reinfekce,pripady_neockovani_neprodelali,pripady_neockovani_prodelali,pripady_ockovani_neprodelali,pripady_ockovani_prodelali,hospitalizace_bez_reinfekce,hospitalizace_vcetne_reinfekce,hospitalizace_pouze_reinfekce,nove_hospitalizace,nove_hospitalizace_komplet,hospitalizace_neockovani_neprodelali,hospitalizace_neockovani_prodelali,hospitalizace_ockovani_neprodelali,hospitalizace_ockovani_prodelali,jip_bez_reinfekce,jip_vcetne_reinfekce,jip_pouze_reinfekce,nove_jip,nove_jip_komplet,jip_neockovani_neprodelali,jip_neockovani_prodelali,jip_ockovani_neprodelali,jip_ockovani_prodelali
14fda721-44fb-4e58-9c7d-0cddb14fd5c3,2021-02-24,13846,93,13822,91,24,2,7196,7236,40,846,880,7162,38,34,2,1407,1410,3,166,96,1402,3,5,
dc315cbe-391f-4deb-a7eb-b807ae494f74,2021-02-25,14626,78,14606,76,20,2,7425,7463,38,922,974,7389,36,36,2,1462,1464,2,197,106,1455,2,7,
19b82435-aa9e-457c-a8c2-419240d90756,2021-02-26,14846,82,14804,80,42,2,7528,7568,40,908,942,7488,38,40,2,1437,1440,3,155,79,1431,2,6,1
9cafc67c-bb74-4922-a35b-ed0355edb69f,2021-02-27,7873,25,7856,25,17,,7222,7260,38,717,732,7173,35,49,3,1467,1471,4,186,99,1461,3,6,1
68fd22f5-3ce7-403a-a584-e9d9b6260ab5,2021-02-28,4602,23,4586,23,16,,7487,7525,38,650,682,7438,36,49,2,1503,1508,5,160,85,1499,4,4,1
b8d34e52-e13b-4896-93d6-3adc93887794,2021-03-01,12381,61,12347,60,34,1,8297,8340,43,1156,1230,8244,40,53,3,1584,1588,4,236,117,1580,3,4,1
ef84e080-d95d-44d8-8695-b31f43402a9a,2021-03-02,16829,96,16774,94,55,2,8480,8525,45,1050,1136,8415,42,65,3,1594,1598,4,207,113,1590,4,4,
d4939ce8-82bf-4fc3-b350-b582ba5b2a95,2021-03-03,15279,102,15243,102,36,,8430,8477,47,866,922,8361,43,69,4,1624,1628,4,219,109,1620,4,4,
0342b453-2c71-49db-a44c-175a4192035d,2021-03-04,14690,86,14666,84,24,2,8435,8482,47,924,948,8368,44,67,3,1652,1657,5,210,95,1649,5,3,
39a77ce5-0fac-450e-9f27-aa546b73e7de,2021-03-05,13201,87,13166,85,35,2,8501,8544,43,906,944,8430,41,71,2,1669,1674,5,208,92,1665,5,4,
c5e302fd-3823-41bc-b264-c5c6b5613827,2021-03-06,9149,76,9135,76,14,,8154,8191,37,747,768,8079,35,75,2,1674,1676,2,166,85,1670,2,4,
de55785c-b916-4cde-8aaf-27bdef048dfc,2021-03-07,4012,28,4003,27,9,1,8375,8416,41,713,738,8302,38,73,3,1678,1681,3,171,88,1674,3,4,
fde46255-2d56-497d-aaa6-0183aa807365,2021-03-08,10708,55,10679,52,29,3,9050,9091,41,1043,1120,8980,37,70,4,1773,1777,4,228,125,1768,4,5,
a75fb835-7a18-4bea-977d-e2efa85bd11e,2021-03-09,15421,46,15392,45,29,1,9013,9056,43,980,1066,8944,40,69,3,1801,1804,3,217,88,1796,3,5,
137c317b-ef0b-4102-a46b-41b6b214ffb8,2021-03-10,14611,75,14588,75,23,,9030,9076,46,1031,1080,8951,43,79,3,1828,1832,4,223,117,1823,4,5,
845cb76a-12e0-4eb6-a8d5-7d08ab60008a,2021-03-11,11308,55,11272,53,36,2,9000,9044,44,932,969,8921,41,79,3,1818,1822,4,206,78,1815,4,3,
b95da6c4-5f11-46ea-b1b5-4588a6bbee80,2021-03-12,15011,95,14979,95,32,,8967,9012,45,973,1010,8891,42,76,3,1829,1833,4,206,89,1825,4,4,
0d430655-1965-4297-bc63-b746e6c04b44,2021-03-13,7057,39,7040,39,17,,8571,8609,38,745,762,8503,36,68,2,1779,1783,4,172,86,1771,4,8,
d8b42a6b-7baf-4fd7-891e-73e24794a72a,2021-03-14,3363,24,3350,24,13,,8779,8823,44,656,670,8710,41,69,3,1825,1829,4,170,72,1817,4,8,
4f0b676b-5dc1-4834-b2f9-2e1da62e099c,2021-03-15,10684,62,10650,61,34,1,9509,9551,42,1035,1179,9433,39,76,3,1883,1886,3,228,103,1874,3,9,
2497884d-9da7-41d5-977f-b46650c67b8d,2021-03-16,14106,61,14071,61,35,,9370,9412,42,924,988,9293,39,77,3,1892,1896,4,207,107,1886,4,6,
767500f0-1231-4758-ad66-ed04706de769,2021-03-17,12110,70,12089,69,21,1,9194,9242,48,875,935,9121,45,73,3,1857,1861,4,192,93,1850,4,7,
6b0f062d-a2b2-44d6-8d77-ee69b5821c5c,2021-03-18,10750,52,10722,52,28,,8992,9039,47,811,861,8918,44,74,3,1857,1859,2,178,77,1852,2,5,
52cd4b14-b7cf-4e5e-9222-142769c12c5f,2021-03-19,9764,63,9726,62,38,1,8801,8845,44,808,850,8724,42,77,2,1817,1819,2,154,80,1811,2,6,
337a46b1-69b7-4d11-8dbe-b07acc7ba429,2021-03-20,5531,33,5518,33,13,,8232,8280,48,562,586,8155,46,77,2,1778,1781,3,161,54,1772,3,6,
b183fb2d-aca8-4db2-a3d4-a023520543f6,2021-03-21,2406,12,2395,11,11,1,8341,8387,46,564,596,8264,44,77,2,1802,1805,3,143,68,1794,3,8,
6c10a124-bd10-4141-b42e-33a3bc539307,2021-03-22,8280,43,8248,40,32,3,8983,9037,54,937,1063,8900,51,83,3,1821,1824,3,187,110,1813,3,8,
e0adf759-19c0-4b5c-8da7-8ad96e2787eb,2021-03-23,11081,63,11047,63,34,,8637,8689,52,764,822,8551,48,86,4,1771,1774,3,184,77,1761,3,10,
0d05e0f8-e311-4dd4-ab5f-810438835c0c,2021-03-24,8894,60,8863,59,31,1,8318,8366,48,745,775,8229,44,89,4,1739,1743,4,168,86,1732,4,7,
8c920c03-6b9a-4b73-b28e-c43d0bca02ce,2021-03-25,7965,25,7944,25,21,,8155,8206,51,729,761,8070,46,85,5,1739,1742,3,182,78,1727,3,12,
fc8f050d-f79e-478c-a628-cf0d19deb0b8,2021-03-26,7764,87,7739,87,25,,8028,8083,55,711,753,7936,50,92,5,1673,1677,4,139,62,1664,4,9,
4dda91bc-1f3c-4f75-b7f0-ed2bfeea1159,2021-03-27,3989,24,3974,23,15,1,7507,7559,52,564,575,7418,46,89,6,1639,1644,5,132,63,1632,4,7,1
b3e1db70-1be9-4d83-91c3-b0f5f7438c9f,2021-03-28,1751,10,1745,10,6,,7557,7611,54,495,508,7470,48,87,6,1651,1655,4,128,58,1644,3,7,1
32f36e1c-1b9c-406f-b19f-f99ecf2772a2,2021-03-29,6961,55,6928,55,33,,8095,8156,61,791,857,8002,55,93,6,1660,1665,5,157,85,1654,4,6,1
1b374d10-3e44-4815-abd4-c46d7914d0ed,2021-03-30,8668,55,8644,55,24,,7819,7878,59,658,710,7726,55,93,4,1609,1613,4,142,62,1600,4,9,
f504ddd3-a1ab-4110-9e82-77d6de5f7bc9,2021-03-31,7288,53,7263,53,25,,7500,7556,56,655,696,7403,54,97,2,1548,1553,5,144,65,1538,5,10,
19d8b361-01ba-4418-9e4a-777b4b1ce362,2021-04-01,6269,52,6246,52,23,,7195,7244,49,619,653,7108,48,87,1,1501,1506,5,134,64,1490,5,11,
f4e30a93-fc27-46e3-8663-6efe8075f0aa,2021-04-02,3859,34,3847,34,12,,6370,6414,44,507,540,6300,43,70,1,1419,1423,4,108,56,1411,4,8,
a09428c7-4285-4697-bf06-d8d723e0f819,2021-04-03,2166,12,2150,12,16,,6213,6257,44,475,490,6142,42,71,2,1394,1398,4,110,50,1388,4,6,
166ac4ca-6a4f-4126-8e5c-6d61f23ab9c2,2021-04-04,1935,14,1927,14,8,,6308,6353,45,444,460,6235,44,73,1,1374,1379,5,106,42,1366,5,8,
675a03c5-3550-4060-af6c-e3bb3bcfadb6,2021-04-05,1443,11,1435,11,8,,6377,6419,42,367,426,6303,41,74,1,1342,1347,5,97,39,1337,5,5,
8c3a12f8-265e-4868-899a-6f0e1440d3d1,2021-04-06,5608,49,5582,48,26,1,7045,7099,54,639,1034,6946,52,99,2,1389,1395,6,130,118,1382,6,7,
196435c0-0191-4ec2-b679-2d0a4913f515,2021-04-07,7070,54,7044,53,26,1,6689,6744,55,518,561,6593,53,96,2,1354,1359,5,129,53,1347,5,7,
7a49d3c1-76b1-4c91-a0c7-8d664aa4365d,2021-04-08,5312,33,5282,32,30,1,6219,6265,46,433,452,6124,45,95,1,1310,1315,5,115,52,1303,5,7,
a446e36d-5fb0-4f28-bef6-b85c53f499ea,2021-04-09,4855,25,4836,24,19,1,5905,5950,45,482,504,5803,42,102,3,1231,1235,4,100,31,1223,4,8,
c746cd23-2967-4616-a3fa-3f2f8039fbf1,2021-04-10,2224,17,2212,16,12,1,5271,5311,40,304,316,5167,35,104,5,1211,1214,3,98,39,1200,3,11,
446c3fa8-b350-49a9-95ec-41747e5d8c66,2021-04-11,988,11,978,11,10,,5224,5264,40,283,300,5116,35,108,5,1192,1196,4,78,36,1181,4,11,
5d6354bc-989a-47ac-91a3-3f350ba66c22,2021-04-12,3890,42,3867,42,23,,5522,5562,40,416,521,5408,36,114,4,1180,1184,4,94,60,1170,4,10,
60513063-e953-4f4d-ab18-14c83586f05d,2021-04-13,5113,40,5098,40,15,,5208,5249,41,375,402,5100,38,108,3,1151,1153,2,96,36,1145,2,6,
57b6c306-b064-429c-be09-f2ca1376e774,2021-04-14,3730,23,3700,23,30,,4909,4945,36,390,410,4803,33,106,3,1107,1110,3,97,45,1098,3,9,
a4bc76d0-543c-4164-b63a-f12884c7c97a,2021-04-15,3294,25,3277,24,17,1,4651,4687,36,351,377,4539,33,112,3,1030,1035,5,81,32,1019,5,11,
33653cbb-59f0-4cc1-8cd0-78d62e561199,2021-04-16,3235,26,3213,23,22,3,4404,4435,31,343,361,4302,26,102,5,1007,1012,5,96,43,1000,4,7,1
06b9e9cc-f468-42bb-a233-15a43ba65553,2021-04-17,1548,15,1532,14,16,1,4010,4037,27,263,273,3914,23,96,4,970,975,5,59,36,963,4,7,1
038c7b05-ef84-49db-b47f-86460d8503dc,2021-04-18,844,8,829,7,15,1,4021,4050,29,234,246,3923,25,98,4,972,975,3,58,24,964,2,8,1
13d4f2d8-ea29-4929-b2b9-aff202ca119a,2021-04-19,3360,22,3336,22,24,,4291,4327,36,354,450,4188,30,103,6,991,992,1,91,57,981,1,10,
77f284f1-a3bd-4b07-88c9-e613ed9aab13,2021-04-20,3823,27,3797,26,26,1,4126,4164,38,330,372,4028,32,98,6,940,942,2,76,41,933,2,7,
a02bebeb-047d-4b4d-8f79-a59f39a0280b,2021-04-21,2974,13,2943,13,31,,3972,4005,33,337,364,3872,28,100,5,906,908,2,66,32,901,2,5,
dc425735-9e75-4d92-91ba-39a2d5904bcf,2021-04-22,2647,15,2630,14,17,1,3737,3771,34,261,299,3637,29,100,5,835,839,4,69,32,826,4,9,
8fdbd014-dfd7-41db-810e-62e3775b95ac,2021-04-23,2624,23,2602,22,22,1,3521,3552,31,253,276,3416,28,105,3,789,792,3,61,32,784,3,5,
13f3ea7b-bc74-4b0c-bad5-8fb792a90c36,2021-04-24,1321,9,1316,8,5,1,3174,3205,31,166,179,3075,28,99,3,752,755,3,43,18,746,3,6,
3fd743f8-52be-4f90-86cc-24e47236e3ca,2021-04-25,833,10,825,10,8,,3168,3196,28,169,176,3072,25,96,3,760,763,3,53,27,751,3,9,
46ddb434-6844-4f33-bd33-2f69a58569de,2021-04-26,2613,32,2586,31,27,1,3318,3346,28,263,294,3217,24,101,4,737,741,4,53,29,726,4,11,
28c2dccb-6218-4443-b1b0-450d75c5b465,2021-04-27,3262,21,3234,21,28,,3148,3173,25,250,276,3049,22,99,3,712,716,4,54,25,701,4,11,
0906b86a-51ce-4f69-80f9-ddd6fc292a93,2021-04-28,2501,21,2484,21,17,,2999,3025,26,231,248,2909,22,90,4,685,689,4,70,36,676,4,9,
4f71fb67-81f9-4af2-b0c6-6114862d63fc,2021-04-29,2240,27,2216,26,24,1,2829,2855,26,243,273,2745,22,84,4,636,640,4,47,31,629,4,7,
8a73454a-19d1-4324-b78b-956c118e92c3,2021-04-30,2189,25,2168,25,21,,2671,2698,27,205,221,2596,22,75,5,575,580,5,47,29,568,5,7,
a7cd152e-4b32-436f-86a3-4aa3cb7b0eb3,2021-05-01,1183,12,1173,12,10,,2456,2485,29,158,167,2391,24,65,5,549,555,6,30,17,543,6,6,
1bb7d2cc-9bc5-4233-bc15-619e8a024faf,2021-05-02,519,2,508,2,11,,2483,2510,27,147,152,2412,22,71,5,555,559,4,44,15,549,4,6,
fe37f9b9-afb7-4575-a067-76a8ec0c7622,2021-05-03,2231,24,2208,24,23,,2674,2706,32,255,314,2598,27,76,5,560,564,4,44,34,553,4,7,
6cd02d78-11f4-41c5-a18b-dbe8a173e8b3,2021-05-04,2432,20,2406,19,26,1,2524,2554,30,172,202,2447,25,77,5,540,545,5,48,24,533,5,7,
db5af60e-4831-410b-b756-f13e78fa53e8,2021-05-05,1890,16,1867,16,23,,2350,2379,29,182,194,2270,24,80,5,498,503,5,44,21,490,5,8,
60ceb33c-cfe3-4b2d-a0f4-8e6b22a6860d,2021-05-06,1588,18,1564,17,24,1,2219,2241,22,171,180,2136,18,83,4,462,464,2,33,17,452,2,10,
10c42cbf-de4f-4581-b2e2-e389de685743,2021-05-07,1652,15,1635,14,17,1,2124,2145,21,176,193,2049,17,75,4,436,439,3,34,15,427,3,9,
4f4b0eed-eb1b-4ae4-a7a8-3856f8f94e0f,2021-05-08,732,9,729,9,3,,1883,1900,17,92,95,1815,14,68,3,410,412,2,27,14,403,2,7,
eef0031f-78b6-41f7-a362-ec02d6dcee73,2021-05-09,389,8,384,8,5,,1860,1882,22,102,106,1789,19,71,3,412,416,4,33,17,406,4,6,
7794978b-9e85-43bd-b937-1177df1c7b74,2021-05-10,1563,14,1548,14,15,,1983,2006,23,176,205,1905,20,78,3,421,424,3,33,26,412,3,9,
9d572687-4797-4656-a7de-e8496293e525,2021-05-11,1704,15,1686,13,18,2,1828,1852,24,139,153,1763,20,65,4,399,401,2,41,20,389,2,10,
41ea3383-5880-48d5-bf2e-e8c919c7ca23,2021-05-12,1276,11,1258,11,18,,1718,1740,22,138,148,1652,20,66,2,375,379,4,28,16,367,4,8,
f23e758b-a1c4-4cdc-a413-6661b80a630b,2021-05-13,1235,16,1223,14,12,2,1618,1644,26,121,130,1564,24,54,2,364,369,5,25,12,356,5,8,
80f38879-a4ab-4054-889e-c37bf864809b,2021-05-14,1059,20,1047,20,12,,1530,1556,26,105,114,1476,25,54,1,338,343,5,31,10,330,5,8,
8a95b415-17b4-4821-9073-2fc80a6833ab,2021-05-15,599,6,590,6,9,,1329,1353,24,65,68,1284,24,45,,305,309,4,17,10,297,4,8,
25065b16-b376-4174-8e9a-18378934d35e,2021-05-16,261,4,259,4,2,,1315,1339,24,65,66,1269,24,46,,301,306,5,17,6,293,5,8,
7ccb7428-89e7-4c8f-a8b3-815020540717,2021-05-17,1144,16,1128,16,16,,1394,1418,24,103,132,1345,24,49,,293,297,4,22,10,285,4,8,
06286717-8a1b-4e44-8aa9-0d7b5925b9d4,2021-05-18,1214,17,1201,16,13,1,1256,1278,22,80,109,1208,22,48,,275,279,4,22,14,268,4,7,
ca2bd6b0-fb1a-436f-af09-05f3296a0975,2021-05-19,785,14,772,13,13,1,1149,1169,20,69,78,1104,20,45,,247,251,4,21,7,242,4,5,
ff8ec723-75d4-46b4-83b1-c4d19bb6ebf8,2021-05-20,692,16,681,14,11,2,1059,1081,22,68,71,1016,22,43,,217,220,3,12,7,212,3,5,
d92dde95-910f-448e-8e4b-91b86b44c1a0,2021-05-21,683,13,672,13,11,,1010,1030,20,77,104,965,20,45,,191,194,3,19,16,185,3,6,
c0fdb7ba-4229-4f01-a2c9-78382fb0aed7,2021-05-22,337,5,333,5,4,,866,884,18,35,36,822,18,44,,187,191,4,16,11,180,4,7,
7cc2a182-9d6d-4290-84bd-5c75160d5123,2021-05-23,199,2,199,2,,,846,865,19,29,30,805,19,41,,185,189,4,8,4,177,4,8,
c60007f6-e350-4ab9-9441-a2f9fbdfe1fe,2021-05-24,705,9,698,9,7,,878,897,19,57,66,832,19,46,,181,185,4,14,13,175,4,6,
624aa126-9791-413f-8c81-c69cc191891c,2021-05-25,669,11,659,10,10,1,786,804,18,59,61,747,18,39,,160,164,4,8,3,155,4,5,
ac2d4452-595d-4f57-825e-43c5cfc79e72,2021-05-26,555,7,544,6,11,1,762,776,14,61,84,721,14,41,,153,156,3,16,10,148,3,5,
6e239f5b-34da-434b-9795-b18a2b5cd110,2021-05-27,517,7,508,6,9,1,667,680,13,38,43,632,12,35,1,144,147,3,9,8,137,3,7,
3fcfddf4-e96c-459d-bc49-67c2b394e8c0,2021-05-28,464,8,453,7,11,1,613,626,13,40,48,577,13,36,,125,127,2,4,3,120,2,5,
0f8e46d0-c2b2-4c47-ae1d-f1855c21f442,2021-05-29,223,3,221,3,2,,514,523,9,19,21,481,9,33,,111,113,2,5,3,108,2,3,
d2357932-8fe1-4451-9a11-3728b5ba9bb8,2021-05-30,113,2,111,2,2,,512,521,9,27,28,479,9,33,,111,113,2,8,7,106,2,5,
79f08e3f-a710-4b2f-b9fc-89eafe72d15f,2021-05-31,526,7,519,6,7,1,550,559,9,41,62,515,9,35,,116,118,2,8,11,111,2,5,
745ab546-a03b-4b6a-9190-82e72a93db4d,2021-06-01,485,7,480,7,5,,476,482,6,28,37,445,6,31,,97,98,1,4,4,92,1,5,
b8413e03-5971-458d-aae8-26493218243d,2021-06-02,358,7,355,7,3,,438,446,8,38,44,405,7,33,1,89,91,2,8,7,83,2,6,
965c2658-e608-47b4-bcba-ab01a732ec7b,2021-06-03,437,8,423,8,14,,391,397,6,20,23,361,6,30,,84,86,2,7,2,78,2,6,
efd2aa2d-bdff-4f54-bc82-2dd9a9c5fd61,2021-06-04,331,2,322,2,9,,364,370,6,28,32,337,6,27,,70,72,2,5,5,65,2,5,
758acd60-4ea3-4749-8028-999f0bd564c6,2021-06-05,153,2,152,2,1,,299,305,6,15,16,279,6,20,,58,60,2,1,1,55,2,3,
5e031e2b-7c85-4cf5-9a69-5b02ad099223,2021-06-06,99,,98,,1,,297,304,7,12,12,275,6,22,1,59,61,2,3,1,55,2,4,
1105de24-17b7-4915-ba8b-75f80b6a5a13,2021-06-07,300,6,296,5,4,1,298,306,8,14,19,276,7,22,1,57,58,1,5,4,52,1,5,
b351296b-716f-4b89-8260-ff31407de20d,2021-06-08,388,4,381,4,7,,282,290,8,23,33,262,7,20,1,58,59,1,6,4,54,1,4,
1ec248b7-8dcd-47cf-ab0b-e0aac44bfe98,2021-06-09,264,6,261,6,3,,254,262,8,15,16,239,7,15,1,55,56,1,4,4,52,1,3,
16ad1dd5-1a0c-482e-a377-46104be23751,2021-06-10,197,6,192,6,5,,232,239,7,18,23,219,7,13,,52,53,1,4,4,49,1,3,
5f09ae50-54c1-4ab0-8ad6-8682f68f8773,2021-06-11,184,3,182,3,2,,183,190,7,10,11,169,7,14,,37,38,1,,,35,1,2,
5caa0740-9d75-44ac-97e0-3302bceee710,2021-06-12,77,3,77,2,,1,158,163,5,8,10,147,5,11,,36,38,2,5,3,34,2,2,
0e97d312-b3e1-4d86-a31f-ce346e3817de,2021-06-13,42,1,38,1,4,,152,155,3,5,5,140,3,12,,34,35,1,,,32,1,2,
472399cf-8e90-427d-b35d-b98f841c40af,2021-06-14,179,2,176,2,3,,167,171,4,9,23,157,4,10,,36,37,1,2,4,35,1,1,
67dbc4fd-b1f2-4759-9f57-99166f268bc4,2021-06-15,213,5,212,5,1,,141,144,3,9,11,132,3,9,,26,27,1,1,1,25,1,1,
c03def8a-6adf-46e4-a400-02e4b89521d6,2021-06-16,134,6,132,5,2,1,120,123,3,6,7,110,3,10,,24,25,1,1,2,23,1,1,
ea1996a6-21cf-4d15-b843-bccd421b19b4,2021-06-17,166,3,160,2,6,1,119,122,3,24,25,106,3,13,,23,24,1,4,2,22,1,1,
38d9d119-e070-4bf2-9e31-bb08d1bbf107,2021-06-18,150,3,148,3,2,,109,114,5,8,9,98,5,11,,21,22,1,4,2,19,1,2,
99cb8b63-4f69-47bf-8baa-1b53a0a2c6b5,2021-06-19,64,1,60,1,4,,86,91,5,10,10,80,5,6,,18,18,,1,1,16,,2,
59a566cb-ee1c-435f-b049-291583f6ce6e,2021-06-20,59,1,57,1,2,,84,89,5,2,2,77,5,7,,20,20,,2,1,17,,3,
05d29093-dc92-4dd1-b761-c94b34acdc1a,2021-06-21,123,3,121,3,2,,90,94,4,8,11,82,4,8,,18,18,,,,15,,3,
846b360d-868a-4d54-a007-03d79904d90e,2021-06-22,112,1,111,1,1,,87,90,3,7,9,77,3,10,,17,17,,,,14,,3,
14017d42-bf87-4d09-a8db-5f8cd1f41dbd,2021-06-23,116,5,111,5,5,,83,87,4,7,8,74,4,9,,14,14,,,,11,,3,
2ae1e0a9-c6ca-4ac0-a2ce-debfbb3d95fd,2021-06-24,101,4,99,4,2,,80,84,4,4,6,71,4,9,,16,16,,2,2,13,,3,
039c5aa0-fdd4-4576-86dd-d7a27c10085f,2021-06-25,133,1,130,,3,1,67,70,3,6,6,58,3,9,,16,16,,3,2,13,,3,
dfe53309-ad3c-48b6-ac8e-9c128c480a72,2021-06-26,67,1,66,1,1,,56,58,2,2,2,47,2,9,,13,13,,,,10,,3,
ee6edc76-8bc1-426d-9eba-b84cf2c867e8,2021-06-27,59,,57,,2,,57,59,2,2,4,47,2,10,,12,12,,,,9,,3,
0af7d718-8fd1-4c04-9246-04fa3c777710,2021-06-28,156,5,150,5,6,,63,65,2,7,8,53,2,10,,14,14,,3,3,11,,3,
eba46b27-bb57-4319-9298-1f9048401dff,2021-06-29,162,4,159,4,3,,57,60,3,2,3,49,3,8,,14,15,1,1,2,12,1,2,
b8413749-cc56-4822-81a0-da59af3eb557,2021-06-30,140,7,135,7,5,,57,60,3,10,14,47,3,10,,12,13,1,2,2,10,1,2,
0eb74a66-5c0a-4301-a09c-d5177639f45b,2021-07-01,170,7,162,6,8,1,48,50,2,4,4,40,2,8,,13,14,1,2,1,11,1,2,
88a5ca14-a8cc-4625-85cb-93343dd88fe4,2021-07-02,168,11,160,10,8,1,38,41,3,2,3,29,3,9,,6,7,1,,,4,1,2,
cfe712f2-ab89-4e4a-8a04-ffc7584643c0,2021-07-03,125,3,122,3,3,,27,30,3,2,2,23,3,4,,5,6,1,,,4,1,1,
918bea9a-2aae-4e39-ad0f-b86c60745d9b,2021-07-04,109,3,104,3,5,,30,33,3,3,4,26,3,4,,6,7,1,1,,5,1,1,
c542b71d-112c-4997-b9cd-1341c431131d,2021-07-05,130,5,126,4,4,1,32,35,3,2,5,29,2,3,1,10,11,1,2,5,10,1,,
3f41b196-2295-4f73-aec2-11a593793ebf,2021-07-06,111,2,107,2,4,,31,34,3,,,28,2,3,1,10,11,1,,,10,1,,
7fc63327-0a87-4b9e-a52b-830bc9af1a71,2021-07-07,282,5,270,5,12,,40,44,4,8,11,35,3,5,1,11,12,1,1,1,11,1,,
76ec74bc-cf8e-4ae1-b0ba-a7b9e1fb10ca,2021-07-08,260,11,250,10,10,1,39,41,2,4,4,35,1,4,1,11,11,,1,1,11,,,
633d449d-b228-43a6-a6e1-f5da44c3234e,2021-07-09,288,8,279,7,9,1,35,37,2,5,5,32,1,3,1,8,8,,1,1,8,,,
2b791cf5-8cc0-4632-a424-66f743c1cf0a,2021-07-10,164,10,159,10,5,,25,26,1,3,3,22,,3,1,7,7,,1,1,7,,,
037e34cb-b604-4685-8072-d6019e26eeb8,2021-07-11,158,5,151,5,7,,25,26,1,5,5,22,,3,1,8,8,,1,1,8,,,
1895445b-b985-4a7c-86b7-7cb48cb52698,2021-07-12,244,7,223,7,21,,34,35,1,8,9,29,,5,1,9,9,,2,1,9,,,
848ba567-77db-4dec-bda1-42a769312e68,2021-07-13,323,8,309,7,14,1,32,33,1,,1,28,,4,1,8,8,,1,,7,,1,
f95e434b-0f71-4a24-b4d7-e06c7650ff41,2021-07-14,259,12,245,11,14,1,29,31,2,5,6,25,,4,2,9,10,1,4,3,7,,2,1
b1b781c4-228a-46e4-9954-6242cab66553,2021-07-15,220,9,214,7,6,2,30,32,2,6,7,26,,4,2,9,10,1,1,1,7,,2,1
eae81eee-ed8a-4261-9b81-db0186a3a7d8,2021-07-16,245,9,226,8,19,1,32,35,3,6,8,25,1,7,2,10,10,,2,1,7,,3,
94dbbc8a-300e-493c-9e8f-7e0d810ed6c3,2021-07-17,197,4,189,4,8,,30,33,3,4,4,24,1,6,2,9,9,,1,,7,,2,
eee737a4-9d0c-42d2-ac14-0dccff7b8ea8,2021-07-18,118,3,113,3,5,,32,35,3,2,3,26,1,6,2,10,10,,1,1,8,,2,
bdf5cdb9-a20c-474d-b345-40d181d83c68,2021-07-19,223,4,202,4,21,,43,49,6,10,15,34,3,9,3,10,10,,2,2,9,,1,
c8b68187-03fc-4f36-8a2a-7865a1d78cc1,2021-07-20,300,13,279,12,21,1,41,45,4,5,6,30,3,11,1,5,6,1,1,2,4,1,1,
4a32d002-19b0-4912-a3ae-cace52db7245,2021-07-21,234,10,223,10,11,,40,47,7,6,8,29,6,11,1,7,9,2,2,1,5,2,2,
b09bf2de-58a8-4d3e-bc04-ce6c984c55a4,2021-07-22,213,7,196,7,17,,40,46,6,6,6,30,5,10,1,12,14,2,3,1,10,2,2,
2a0ca37d-aa7a-4428-a908-a71858d90a2f,2021-07-23,190,9,176,9,14,,39,46,7,5,5,29,6,10,1,11,12,1,1,1,8,1,3,
7684508f-3d7c-4c37-9e04-4d2ede00cb4a,2021-07-24,127,7,122,7,5,,38,43,5,6,6,28,4,10,1,8,9,1,,,5,1,3,
4305beee-882c-4a06-bbba-4ea23a9422df,2021-07-25,82,2,79,1,3,1,45,50,5,8,8,35,4,10,1,9,10,1,1,1,6,1,3,
c0977c45-b97b-4c9e-af56-ef880044524f,2021-07-26,202,7,181,6,21,1,58,63,5,15,16,43,4,15,1,9,9,,1,2,6,,3,
a42f66ef-3b69-44c3-92a8-5d7ac31ae9f8,2021-07-27,257,7,235,7,22,,52,55,3,3,4,40,2,12,1,10,10,,1,1,7,,3,
699ba169-23fa-44e2-b61a-ae4e07cb3144,2021-07-28,202,4,190,4,12,,51,55,4,7,8,39,4,12,,11,11,,1,1,8,,3,
cc90f8e6-fdea-4920-a390-5b67d8258fb9,2021-07-29,208,11,197,11,11,,58,62,4,11,11,43,4,15,,14,14,,4,3,8,,6,
b50d07b3-9bae-49ad-a1d8-1e22ad94bbb0,2021-07-30,141,11,126,9,15,2,58,62,4,4,5,43,3,15,1,16,16,,2,2,10,,6,
7ec81bc3-0a63-4127-858c-570fa7770c2a,2021-07-31,117,,111,,6,,54,58,4,5,6,42,4,12,,17,17,,2,,10,,7,
ecb84bef-5293-4baa-ba09-13eca6ca2e7f,2021-08-01,77,,71,,6,,48,52,4,4,4,37,4,11,,16,16,,1,1,9,,7,
5976e6d5-1d97-4fe5-bd80-a7e3af44f7ee,2021-08-02,151,6,135,6,16,,57,61,4,9,11,42,4,15,,14,15,1,,1,9,1,5,
a8880980-9434-4112-9648-f96ce154b2ed,2021-08-03,242,7,219,5,23,2,51,57,6,3,6,39,5,12,1,16,17,1,3,2,11,1,5,
f075ac79-74a7-4df9-aec3-b2a46411adc1,2021-08-04,209,3,184,2,25,1,55,59,4,12,12,41,4,14,,17,18,1,1,1,12,1,5,
93bf678a-fc27-4454-a728-1adf935a2b1e,2021-08-05,166,5,150,4,16,1,55,60,5,3,5,42,4,13,1,16,17,1,,,11,1,5,
a1e3ff7c-015b-4ee1-b17c-84255537d62f,2021-08-06,179,6,162,6,17,,56,60,4,9,10,43,4,13,,14,15,1,3,3,11,1,3,
