datum,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti,kumulativni_pocet_testu,kumulativni_pocet_ag_testu,prirustkovy_pocet_nakazenych,prirustkovy_pocet_vylecenych,prirustkovy_pocet_umrti,prirustkovy_pocet_provedenych_testu,prirustkovy_pocet_provedenych_ag_testu,kumulativni_pocet_nove_nakazenych_primoinfekce,kumulativni_pocet_nove_nakazenych_reinfekce,prirustkovy_pocet_nove_nakazenych_primoinfekce,prirustkovy_pocet_nove_nakazenych_reinfekce
2021-10-26,1764068,1685699,30792,11492917,29750656,6467,1408,16,61708,53796,1757383,6685,6302,165
2021-10-27,1770055,1687290,30813,11557199,29829796,5987,1591,21,64282,79140,1763262,6793,5879,108
2021-10-28,1774532,1688872,30839,11599710,29861943,4477,1582,26,42511,32147,1767635,6897,4373,104
2021-10-29,1780429,1690719,30865,11644683,29949402,5897,1847,26,44973,87459,1773405,7024,5770,127
2021-10-30,1785621,1691561,30891,11682737,29981635,5192,842,26,38054,32233,1778470,7151,5065,127
2021-10-31,1788493,1692545,30922,11707431,30019735,2872,984,31,24694,38100,1781278,7215,2808,64
2021-11-01,1796341,1696032,30953,11771670,30070509,7848,3487,31,64239,50774,1788912,7429,7634,214
2021-11-02,1806417,1699312,30990,11831854,30104439,10076,3280,37,60184,33930,1798879,7538,9967,109
2021-11-03,1816144,1702916,31035,11874707,30142986,9727,3604,45,42853,38547,1808386,7758,9507,220
2021-11-04,1824954,1706621,31080,11918413,30186416,8810,3705,45,43706,43430,1816905,8049,8519,291
2021-11-05,1834455,1710867,31137,11968828,30252644,9501,4246,57,50415,66228,1826188,8267,9283,218
2021-11-06,1840334,1712967,31189,12003943,30289436,5879,2100,52,35115,36792,1831944,8390,5756,123
2021-11-07,1843459,1715324,31230,12022240,30314379,3125,2357,41,18297,24943,1834981,8478,3037,88
2021-11-08,1852985,1722000,31279,12072099,30370809,9526,6676,49,49859,56430,1844296,8689,9315,211
2021-11-09,1867894,1727626,31343,12141403,30410333,14909,5626,64,69304,39524,1858908,8986,14612,297
2021-11-10,1881824,1733928,31418,12205571,30452579,13930,6302,75,64168,42246,1872501,9323,13593,337
2021-11-11,1892520,1736989,31489,12269816,30502904,10696,3061,71,64245,50325,1882973,9547,10472,224
2021-11-12,1907187,1744446,31556,12342951,30569705,14667,7457,67,73135,66801,1897248,9939,14275,392
2021-11-13,1916620,1748192,31630,12388980,30604314,9433,3746,74,46029,34609,1906453,10167,9205,228
2021-11-14,1922458,1751994,31693,12417364,30628569,5838,3802,63,28384,24255,1912176,10282,5723,115
2021-11-15,1934327,1762384,31787,12484241,30689733,11869,10390,94,66877,61164,1923778,10549,11602,267
2021-11-16,1957475,1771348,31859,12579892,30741423,23148,8964,72,95651,51690,1946353,11122,22575,573
2021-11-17,1972064,1780129,31941,12641799,30765430,14589,8781,82,61907,24007,1960586,11478,14233,356
2021-11-18,1985934,1788511,32062,12706208,30818341,13870,8382,121,64409,52911,1974125,11809,13539,331
2021-11-19,2009600,1797895,32176,12797879,30884936,23666,9384,114,91671,66595,1997136,12464,23011,655
2021-11-20,2024369,1801628,32272,12863719,30918318,14769,3733,96,65840,33382,2011574,12795,14438,331
2021-11-21,2032874,1805457,32387,12899839,30944338,8505,3829,115,36120,26020,2019875,12999,8301,204
2021-11-22,2047769,1821717,32501,12978001,30993014,14895,16260,114,78162,48676,2034424,13345,14549,346
2021-11-23,2074377,1835221,32616,13082786,31023460,26608,13504,115,104785,30446,2060360,14017,25936,672
2021-11-24,2092871,1848159,32710,13184276,31051751,18494,12938,94,101490,28291,2078435,14436,18075,419
2021-11-25,2121463,1861017,32824,13285348,31087780,28592,12858,114,101072,36029,2106394,15069,27959,633
2021-11-26,2142564,1874441,32944,13385309,31117553,21101,13424,120,99961,29773,2126820,15744,20426,675
2021-11-27,2155448,1880301,33040,13459759,31125476,12884,5860,96,74450,7923,2139376,16072,12556,328
2021-11-28,2164969,1886239,33159,13509657,31135785,9521,5938,119,49898,10309,2148702,16267,9326,195
2021-11-29,2183093,1909069,33267,13596818,31185170,18124,22830,108,87161,49385,2166358,16735,17656,468
2021-11-30,2205691,1928692,33389,13710931,31213303,22598,19623,122,114113,28133,2188407,17284,22049,549
2021-12-01,2227383,1937311,33529,13811576,31239814,21692,8619,140,100645,26511,2209585,17798,21178,514
2021-12-02,2246537,1958246,33655,13912836,31271089,19154,20935,126,101260,31275,2228241,18296,18656,498
2021-12-03,2264682,1979247,33779,14012761,31296861,18145,21001,124,99925,25772,2245944,18738,17703,442
2021-12-04,2275965,1988593,33888,14084638,31304292,11283,9346,109,71877,7431,2256935,19030,10991,292
2021-12-05,2282446,1997263,33998,14123920,31313039,6481,8670,110,39282,8747,2263288,19158,6353,128
2021-12-06,2298459,2024849,34125,14211187,31354482,16013,27586,127,87267,41443,2278894,19565,15606,407
2021-12-07,2318522,2050329,34237,14315447,31378436,20063,25480,112,104260,23954,2298445,20077,19551,512
2021-12-08,2335212,2071637,34350,14404258,31403569,16690,21308,113,88811,25133,2314675,20537,16230,460
2021-12-09,2349880,2091657,34464,14491865,31432823,14668,20020,114,87607,29254,2328961,20919,14286,382
2021-12-10,2362612,2111238,34586,14579088,31456425,12732,19581,122,87223,23602,2341385,21227,12424,308
2021-12-11,2371959,2119757,34686,14641825,31463573,9347,8519,100,62737,7148,2350491,21468,9106,241
2021-12-12,2376203,2127602,34811,14670211,31471902,4244,7845,125,28386,8329,2354631,21572,4140,104
2021-12-13,2388430,2155281,34926,14753164,31509598,12227,27679,115,82953,37696,2366558,21872,11927,300
2021-12-14,2405599,2176491,35040,14849947,31532973,17169,21210,114,96783,23375,2383278,22321,16720,449
2021-12-15,2417588,2195696,35166,14925432,31557063,11989,19205,126,75485,24090,2394906,22682,11628,361
2021-12-16,2427358,2213295,35263,15003920,31587161,9770,17599,97,78488,30098,2404417,22941,9511,259
2021-12-17,2436618,2230139,35357,15080848,31612039,9260,16844,94,76928,24878,2413402,23216,8985,275
2021-12-18,2442775,2237424,35461,15130630,31622243,6157,7285,104,49782,10204,2419392,23383,5990,167
2021-12-19,2446621,2244009,35532,15160355,31632348,3846,6585,71,29725,10105,2423150,23471,3758,88
2021-12-20,2455441,2266950,35613,15233747,31666402,8820,22941,81,73392,34054,2431762,23679,8612,208
2021-12-21,2467635,2283917,35695,15316309,31688755,12194,16967,82,82562,22353,2443623,24012,11861,333
2021-12-22,2475572,2299110,35780,15395065,31709370,7937,15193,85,78756,20615,2451329,24243,7706,231
2021-12-23,2483219,2311905,35840,15484435,31725794,7647,12795,60,89370,16424,2458703,24516,7374,273
2021-12-24,2485368,2324497,35920,15505202,31730385,2149,12592,80,20767,4591,2460757,24611,2054,95
2021-12-25,2486505,2330041,35988,15518820,31735823,1137,5544,68,13618,5438,2461857,24648,1100,37
2021-12-26,2488599,2335100,36073,15539881,31745637,2094,5059,85,21061,9814,2463879,24720,2022,72
2021-12-27,2495691,2353808,36124,15595726,31770187,7092,18708,51,55845,24550,2470756,24935,6877,215
2021-12-28,2505055,2367166,36198,15655156,31787991,9364,13358,74,59430,17804,2479845,25210,9089,275
2021-12-29,2511451,2378032,36273,15699209,31805591,6396,10866,75,44053,17600,2486009,25442,6164,232
2021-12-30,2517434,2387059,36332,15738790,31822195,5983,9027,59,39581,16604,2491773,25661,5764,219
2021-12-31,2522671,2395961,36388,15774300,31830696,5237,8902,56,35510,8501,2496781,25890,5008,229
2022-01-01,2523821,2400455,36436,15783014,31834934,1150,4494,48,8714,4238,2497881,25940,1100,50
2022-01-02,2525891,2404484,36488,15802610,31846510,2070,4029,52,19596,11576,2499818,26073,1937,133
2022-01-03,2535881,2417739,36549,15876058,31888449,9990,13255,61,73448,41939,2509186,26695,9368,622
2022-01-04,2546788,2426475,36609,15947600,31914307,10907,8736,60,71542,25858,2519381,27407,10195,712
2022-01-05,2554821,2434411,36650,16001189,31937170,8033,7936,41,53589,22863,2526780,28041,7399,634
2022-01-06,2562102,2439725,36708,16058455,31961130,7281,5314,58,57266,23960,2533428,28674,6648,633
2022-01-07,2569376,2440704,36754,16126783,31978371,7274,979,46,68328,17241,2540105,29271,6677,597
2022-01-08,2573675,2442475,36797,16167154,31985999,4299,1771,43,40371,7628,2544076,29599,3971,328
2022-01-09,2576675,2445952,36820,16191014,31994419,3000,3477,23,23860,8420,2546844,29831,2768,232
2022-01-10,2584752,2456367,36863,16262672,32031951,8077,10415,43,71658,37532,2554214,30538,7370,707
2022-01-11,2598458,2463356,36901,16340737,32054524,13706,6989,38,78065,22573,2566598,31860,12384,1322
2022-01-12,2611306,2469041,36943,16406111,32075144,12848,5685,42,65374,20620,2578077,33229,11479,1369
2022-01-13,2624452,2474869,36977,16476188,32099229,13146,5828,34,70077,24085,2589777,34675,11700,1446
2022-01-14,2639349,2478314,37010,16557880,32118411,14897,3445,33,81692,19182,2603015,36334,13238,1659
2022-01-15,2649823,2479462,37036,16619195,32124363,10474,1148,26,61315,5952,2612314,37509,9299,1175
2022-01-16,2657949,2484191,37065,16653589,32132209,8126,4729,29,34394,7846,2619564,38385,7250,876
2022-01-17,2680262,2497120,37093,16745765,32196454,22313,12929,28,92176,64245,2639887,40375,20323,1990
2022-01-18,2712417,2505865,37119,16855475,32228327,32155,8745,26,109710,31873,2668396,44021,28509,3646
2022-01-19,2743114,2513221,37147,16958112,32248621,30697,7356,28,102637,20294,2694434,48680,26038,4659
2022-01-20,2773679,2520564,37166,17064247,32290195,30565,7343,19,106135,41574,2721379,52300,26945,3620
2022-01-21,2803366,2540411,37189,17188048,32319448,29687,19847,23,123801,29253,2748021,55345,26642,3045
2022-01-22,2823944,2554900,37211,17275016,32327337,20578,14489,22,86968,7889,2766385,57559,18364,2214
2022-01-23,2840427,2572905,37229,17327205,32335826,16483,18005,18,52189,8489,2779293,61134,12908,3575
2022-01-24,2873990,2599677,37251,17447218,32396207,33563,26772,22,120013,60381,2809698,64292,30405,3158
2022-01-25,2916060,2607899,37266,17594435,32426566,42070,8222,15,147217,30359,2849345,66715,39647,2423
2022-01-26,2975654,2617906,37288,17739419,32447991,59594,10007,22,144984,21425,2904059,71595,54714,4880
2022-01-27,3026824,2654072,37316,17877747,32488729,51170,36166,28,138328,40738,2938889,87935,34830,16340
2022-01-28,3082141,2682307,37340,18034306,32518277,55317,28235,24,156559,29548,2986177,95964,47288,8029
2022-01-29,3103605,2710940,37368,18138151,32524786,21464,28633,28,103845,6509,3004475,99130,18298,3166
2022-01-30,3131402,2741034,37397,18200765,32533117,27797,30094,29,62614,8331,3028429,102973,23954,3843
2022-01-31,3166051,2772010,37431,18319493,32589748,34649,30976,34,118728,56631,3058008,108043,29579,5070
2022-02-01,3233115,2788228,37475,18475887,32618712,67064,16218,44,156394,28964,3115272,117843,57264,9800
2022-02-02,3283899,2807633,37515,18611500,32638295,50784,19405,40,135613,19583,3158640,125259,43368,7416
2022-02-03,3328205,2869973,37555,18745014,32674685,44306,62340,40,133514,36390,3196346,131859,37706,6600
2022-02-04,3362142,2921737,37609,18865932,32701246,33937,51764,54,120918,26561,3225103,137039,28757,5180
2022-02-05,3390181,2968367,37657,18938732,32707276,28039,46630,48,72800,6030,3249126,141055,24023,4016
2022-02-06,3400755,3014608,37703,18978313,32714554,10574,46241,46,39581,7278,3258206,142549,9080,1494
2022-02-07,3435814,3057809,37763,19080120,32763325,35059,43201,60,101807,48771,3287855,147959,29649,5410
2022-02-08,3480285,3076602,37816,19193323,32786891,44471,18793,53,113203,23566,3325689,154596,37834,6637
2022-02-09,3514357,3097214,37862,19281448,32803318,34072,20612,46,88125,16427,3354753,159604,29064,5008
2022-02-10,3540920,3164128,37919,19366216,32835439,26563,66914,57,84768,32121,3377436,163484,22683,3880
2022-02-11,3567168,3217736,37977,19448132,32858110,26248,53608,58,81916,22671,3399606,167562,22170,4078
2022-02-12,3579954,3260553,38045,19493992,32862701,12786,42817,68,45860,4591,3410568,169386,10962,1824
2022-02-13,3588275,3300319,38101,19521106,32869239,8321,39766,56,27114,6538,3417778,170497,7210,1111
2022-02-14,3611501,3333159,38150,19597564,32913341,23226,32840,49,76458,44102,3437283,174218,19505,3721
2022-02-15,3644869,3346694,38197,19681418,32934866,33368,13535,47,83854,21525,3465592,179277,28309,5059
2022-02-16,3664801,3361342,38250,19741283,32949001,19932,14648,53,59865,14135,3482611,182190,17019,2913
2022-02-17,3683264,3414172,38306,19799837,32978022,18463,52830,56,58554,29021,3498163,185101,15552,2911
2022-02-18,3699652,3449431,38365,19855682,32998737,16388,35259,59,55845,20715,3511957,187695,13794,2594
2022-02-19,3709223,3477322,38422,19889387,33003056,9571,27891,57,33705,4319,3520196,189027,8239,1332
2022-02-20,3714188,3503500,38472,19908156,33008521,4965,26178,50,18769,5465,3524481,189707,4285,680
2022-02-21,3730213,3526092,38529,19954465,33029039,16025,22592,57,46309,20518,3537958,192255,13477,2548
2022-02-22,3747042,3535362,38589,19999033,33041921,16829,9270,60,44568,12882,3552198,194844,14240,2589
2022-02-23,3760302,3545433,38630,20036793,33053324,13260,10071,41,37760,11403,3563423,196879,11225,2035
2022-02-24,3772197,3582786,38687,20074803,33066012,11895,37353,57,38010,12688,3573468,198729,10045,1850
2022-02-25,3783079,3605837,38735,20111812,33076420,10882,23051,48,37009,10408,3582609,200470,9141,1741
2022-02-26,3789647,3624156,38779,20133959,33080225,6568,18319,44,22147,3805,3588213,201434,5604,964
2022-02-27,3793465,3641659,38827,20148403,33084643,3818,17503,48,14444,4418,3591549,201916,3336,482
2022-02-28,3805525,3657366,38883,20187451,33103445,12060,15707,56,39048,18802,3601726,203799,10177,1883
2022-03-01,3819406,3663897,38922,20221818,33115003,13881,6531,39,34367,11558,3613366,206040,11640,2241
2022-03-02,3830069,3670537,38968,20249263,33125203,10663,6640,46,27445,10200,3622343,207726,8977,1686
2022-03-03,3839727,3690787,39014,20277296,33136244,9658,20250,46,28033,11041,3630430,209297,8087,1571
2022-03-04,3849612,3705207,39047,20306996,33146597,9885,14420,33,29700,10353,3638703,210909,8273,1612
2022-03-05,3855019,3717742,39079,20324553,33150003,5407,12535,32,17557,3406,3643274,211745,4571,836
2022-03-06,3858075,3729003,39116,20334769,33154314,3056,11261,37,10216,4311,3645861,212214,2587,469
2022-03-07,3870579,3739541,39153,20365041,33171026,12504,10538,37,30272,16712,3656351,214228,10490,2014
2022-03-08,3883076,3744226,39196,20394144,33181470,12497,4685,43,29103,10444,3666854,216222,10503,1994
2022-03-09,3893875,3749274,39228,20420953,33190922,10799,5048,32,26809,9452,3675957,217918,9103,1696
2022-03-10,3903694,3765720,39253,20447024,33201381,9819,16446,25,26071,10459,3684213,219481,8256,1563
2022-03-11,3913730,3776964,39272,20474002,33211005,10036,11244,19,26978,9624,3692583,221147,8370,1666
2022-03-12,3918937,3787310,39298,20490066,33214305,5207,10346,26,16064,3300,3697027,221910,4444,763
2022-03-13,3922143,3796889,39324,20499175,33218198,3206,9579,26,9109,3893,3699796,222347,2769,437
2022-03-14,3935078,3806373,39360,20529908,33228984,12935,9484,36,30733,10786,3710635,224443,10839,2096
2022-03-15,3947774,3810474,39387,20559136,33235920,12696,4101,27,29228,6936,3721371,226403,10736,1960
2022-03-16,3958010,3814824,39416,20584842,33242517,10236,4350,29,25706,6597,3729948,228062,8577,1659
2022-03-17,3967680,3829890,39448,20609819,33249429,9670,15066,32,24977,6912,3738114,229566,8166,1504
2022-03-18,3978089,3841033,39469,20636114,33255803,10409,11143,21,26295,6374,3746856,231233,8742,1667
2022-03-19,3983672,3851278,39490,20650111,33258098,5583,10245,21,13997,2295,3751655,232017,4799,784
2022-03-20,3986340,3860959,39513,20659096,33261190,2668,9681,23,8985,3092,3753942,232398,2287,381
2022-03-21,3998853,3870410,39551,20688399,33270270,12513,9451,38,29303,9080,3764376,234477,10434,2079
2022-03-22,4011359,3874566,39571,20716707,33277001,12506,4156,20,28308,6731,3774884,236475,10508,1998
2022-03-23,4021417,3878938,39600,20742291,33283412,10058,4372,29,25584,6411,3783379,238038,8495,1563
2022-03-24,4029907,3894481,39631,20766822,33290130,8490,15543,31,24531,6718,3790513,239394,7134,1356
2022-03-25,4038883,3905427,39657,20791069,33297012,8976,10946,26,24247,6882,3798075,240808,7562,1414
2022-03-26,4043066,3915965,39684,20803285,33299256,4183,10538,27,12216,2244,3801602,241464,3527,656
2022-03-27,4045672,3925394,39704,20811498,33301913,2606,9429,20,8213,2657,3803859,241813,2257,349
2022-03-28,4056195,3935339,39734,20838236,33310846,10523,9945,30,26738,8933,3812692,243503,8833,1690
2022-03-29,4066792,3939395,39763,20865934,33317649,10597,4056,29,27698,6803,3821612,245180,8920,1677
2022-03-30,4075553,3943531,39787,20890752,33323961,8761,4136,24,24818,6312,3829019,246534,7407,1354
2022-03-31,4083340,3958673,39803,20914291,33330297,7787,15142,16,23539,6336,3835519,247821,6500,1287
2022-04-01,4090468,3969035,39817,20935222,33336785,7128,10362,14,20931,6488,3841509,248959,5990,1138
2022-04-02,4093537,3978823,39838,20945940,33338828,3069,9788,21,10718,2043,3844106,249431,2597,472
2022-04-03,4095523,3987307,39857,20952366,33341546,1986,8484,19,6426,2718,3845774,249749,1668,318
2022-04-04,4103394,3995789,39880,20975235,33349698,7871,8482,23,22869,8152,3852347,251047,6573,1298
2022-04-05,4111380,3999071,39910,20997608,33355886,7986,3282,30,22373,6188,3859061,252319,6714,1272
2022-04-06,4117775,4002379,39937,21017297,33361631,6395,3308,27,19689,5745,3864356,253419,5295,1100
2022-04-07,4123694,4015387,39967,21035148,33367170,5919,13008,30,17851,5539,3869343,254351,4987,932
2022-04-08,4128650,4024453,39988,21052411,33372494,4956,9066,21,17263,5324,3873486,255164,4143,813
2022-04-09,4131318,4032998,40010,21062198,33374398,2668,8545,22,9787,1904,3875752,255566,2266,402
2022-04-10,4132936,4040261,40024,21067763,33376873,1618,7263,14,5565,2475,3877155,255781,1403,215
2022-04-11,4138661,4046993,40042,21086162,33384279,5725,6732,18,18399,7406,3881909,256752,4754,971
2022-04-12,4143500,4049577,40052,21104251,33389869,4839,2584,10,18089,5590,3885949,257551,4040,799
2022-04-13,4147590,4052249,40065,21119825,33395464,4090,2672,13,15574,5595,3889429,258161,3480,610
2022-04-14,4151554,4062013,40078,21134635,33401271,3964,9764,13,14810,5807,3892743,258811,3314,650
2022-04-15,4153009,4068648,40089,21140342,33403679,1455,6635,11,5707,2408,3894004,259005,1261,194
2022-04-16,4154333,4074893,40102,21144731,33405622,1324,6245,13,4389,1943,3895097,259236,1093,231
2022-04-17,4155212,4080269,40110,21148873,33407374,879,5376,8,4142,1752,3895853,259359,756,123
2022-04-18,4156250,4085429,40126,21153226,33409698,1038,5160,16,4353,2324,3896745,259505,892,146
2022-04-19,4160555,4087421,40141,21167798,33417425,4305,1992,15,14572,7727,3900355,260200,3610,695
2022-04-20,4164644,4089380,40159,21182541,33423006,4089,1959,18,14743,5581,3903800,260844,3445,644
2022-04-21,4167222,4096217,40173,21193908,33427879,2578,6837,14,11367,4873,3905968,261254,2168,410
2022-04-22,4169763,4100602,40184,21205496,33432708,2541,4385,11,11588,4829,3908087,261676,2119,422
2022-04-23,4170852,4104640,40193,21212396,33434798,1089,4038,9,6900,2090,3909005,261847,918,171
2022-04-24,4171565,4108025,40201,21216154,33436664,713,3385,8,3758,1866,3909600,261965,595,118
2022-04-25,4174280,4109305,40213,21226975,33443445,2715,1280,12,10821,6781,3911865,262415,2265,450
2022-04-26,4176720,4110620,40223,21239140,33448352,2440,1315,10,12165,4907,3913913,262807,2048,392
2022-04-27,4178690,4111794,40238,21248817,33452817,1970,1174,15,9677,4465,3915566,263124,1653,317
2022-04-28,4180570,4112989,40250,21258930,33457023,1880,1195,12,10113,4206,3917138,263432,1572,308
2022-04-29,4182252,4118140,40261,21268206,33461194,1682,5151,11,9276,4171,3918577,263675,1439,243
2022-04-30,4183000,4121547,40270,21273514,33462837,748,3407,9,5308,1643,3919183,263817,606,142
2022-05-01,4183479,4123968,40279,21276760,33464309,479,2421,9,3246,1472,3919581,263898,398,81
2022-05-02,4185505,4126296,40286,21286687,33469482,2026,2328,7,9927,5173,3921272,264233,1691,335
2022-05-03,4187155,4127328,40292,21295996,33473316,1650,1032,6,9309,3834,3922658,264497,1386,264
2022-05-04,4188590,4128299,40299,21304117,33476885,1435,971,7,8121,3569,3923872,264718,1214,221
2022-05-05,4189731,4131515,40312,21310746,33480500,1141,3216,13,6629,3615,3924814,264917,942,199
2022-05-06,4190715,4133570,40321,21316391,33484346,984,2055,9,5645,3846,3925610,265105,796,188
2022-05-07,4191009,4135503,40327,21319034,33485988,294,1933,6,2643,1642,3925849,265160,239,55
2022-05-08,4191158,4137200,40332,21320989,33487398,149,1697,5,1955,1410,3925986,265172,137,12
2022-05-09,4192219,4138868,40336,21325877,33492098,1061,1668,4,4888,4700,3926861,265358,875,186
2022-05-10,4193123,4139573,40340,21330856,33495709,904,705,4,4979,3611,3927615,265508,754,150
2022-05-11,4193840,4140178,40346,21335108,33499130,717,605,6,4252,3421,3928208,265632,593,124
2022-05-12,4194483,4142596,40348,21339319,33502828,643,2418,2,4211,3698,3928729,265754,521,122
2022-05-13,4195057,4144143,40350,21343240,33506845,574,1547,2,3921,4017,3929199,265858,470,104
2022-05-14,4195229,4145576,40352,21344853,33508490,172,1433,2,1613,1645,3929344,265885,145,27
2022-05-15,4195312,4146530,40355,21346336,33510080,83,954,3,1483,1590,3929417,265895,73,10
2022-05-16,4195949,4147493,40355,21349676,33514280,637,963,0,3340,4200,3929936,266013,519,118
2022-05-17,4196547,4147768,40357,21353270,33517734,598,275,2,3594,3454,3930429,266118,493,105
2022-05-18,4196971,4147962,40360,21355969,33520853,424,194,3,2699,3119,3930786,266185,357,67
2022-05-19,4197405,4149300,40361,21358990,33524168,434,1338,1,3021,3315,3931148,266257,362,72
2022-05-20,4197811,4150108,40366,21362886,33527686,406,808,5,3896,3518,3931477,266334,329,77
2022-05-21,4197916,4150839,40367,21364322,33529241,105,731,1,1436,1555,3931565,266351,88,17
2022-05-22,4197991,4151504,40367,21365081,33530653,75,665,0,759,1412,3931632,266359,67,8
2022-05-23,4198470,4152076,40371,21367935,33534770,479,572,4,2854,4117,3932041,266429,409,70
2022-05-24,4198712,4152267,40373,21371041,33537972,242,191,2,3106,3202,3932241,266471,200,42
2022-05-25,4199139,4152402,40375,21373117,33540943,427,135,2,2076,2971,3932603,266536,362,65
2022-05-26,4199437,4153173,40375,21376007,33543904,298,771,0,2890,2961,3932849,266588,246,52
2022-05-27,4199742,4153726,40377,21378730,33547633,305,553,2,2723,3729,3933103,266639,254,51
2022-05-28,4199813,4154222,40378,21380364,33549288,71,496,1,1634,1655,3933163,266650,60,11
2022-05-29,4199846,4154635,40379,21381078,33550912,33,413,1,714,1624,3933192,266654,29,4
2022-05-30,4200230,4155044,40381,21384104,33554866,384,409,2,3026,3954,3933512,266718,320,64
2022-05-31,4200567,4155196,40382,21386518,33558077,337,152,1,2414,3211,3933800,266767,288,49
2022-06-01,4200860,4155297,40382,21389235,33560968,293,101,0,2717,2891,3934035,266825,235,58
2022-06-02,4201067,4155837,40384,21391035,33563006,207,540,2,1800,2038,3934212,266855,177,30
2022-06-03,4201420,4156219,40385,21394128,33565943,353,382,1,3093,2937,3934502,266918,290,63
2022-06-04,4201519,4156538,40385,21394968,33567254,99,319,0,840,1311,3934585,266934,83,16
2022-06-05,4201556,4156808,40385,21395386,33568498,37,270,0,418,1244,3934616,266940,31,6
2022-06-06,4202053,4157123,40386,21397416,33571740,497,315,1,2030,3242,3935022,267031,406,91
2022-06-07,4202388,4157202,40387,21399475,33574148,335,79,1,2059,2408,3935336,267052,314,21
2022-06-08,4202926,4157275,40390,21402074,33576382,538,73,3,2599,2234,3935738,267188,402,136
2022-06-09,4203278,4157728,40390,21403948,33578897,352,453,0,1874,2515,3936024,267254,286,66
2022-06-10,4203680,4158047,40391,21406320,33581989,402,319,1,2372,3092,3936352,267328,328,74
2022-06-11,4203795,4158348,40393,21407244,33583130,115,301,2,924,1141,3936441,267354,89,26
2022-06-12,4203869,4158582,40393,21407754,33583870,74,234,0,510,740,3936505,267364,64,10
2022-06-13,4204448,4158928,40393,21410297,33586774,579,346,0,2543,2904,3936963,267485,458,121
2022-06-14,4205031,4159029,40393,21412664,33588811,583,101,0,2367,2037,3937412,267619,449,134
2022-06-15,4205558,4159106,40393,21414556,33590705,527,77,0,1892,1894,3937822,267736,410,117
2022-06-16,4206017,4159693,40396,21417167,33592978,459,587,3,2611,2273,3938193,267824,371,88
2022-06-17,4206580,4160104,40397,21419432,33595515,563,411,1,2265,2537,3938635,267945,442,121
2022-06-18,4206740,4160544,40397,21420450,33596352,160,440,0,1018,837,3938759,267981,124,36
2022-06-19,4206831,4160894,40398,21420990,33597031,91,350,1,540,679,3938832,267999,73,18
2022-06-20,4207585,4161287,40398,21423228,33599701,754,393,0,2238,2670,3939446,268139,614,140
2022-06-21,4208344,4161405,40399,21425534,33601824,759,118,1,2306,2123,3940053,268291,607,152
2022-06-22,4209199,4161507,40399,21428571,33603957,855,102,0,3037,2133,3940737,268462,684,171
2022-06-23,4210154,4162190,40400,21431105,33606058,955,683,1,2534,2101,3941494,268660,757,198
2022-06-24,4211096,4162754,40400,21433820,33608293,942,564,0,2715,2235,3942244,268852,750,192
2022-06-25,4211390,4163304,40400,21434866,33609143,294,550,0,1046,850,3942487,268903,243,51
2022-06-26,4211530,4163785,40400,21435452,33609786,140,481,0,586,643,3942612,268918,125,15
2022-06-27,4213132,4164326,40401,21438784,33613051,1602,541,1,3332,3265,3943859,269273,1247,355
2022-06-28,4214668,4164455,40404,21441889,33615559,1536,129,3,3105,2508,3945046,269622,1187,349
2022-06-29,4216159,4164566,40404,21446089,33618177,1491,111,0,4200,2618,3946209,269950,1163,328
2022-06-30,4217468,4165605,40408,21449489,33621004,1309,1039,4,3400,2827,3947218,270250,1009,300
2022-07-01,4219150,4166396,40409,21453769,33624208,1682,791,1,4280,3204,3948525,270625,1307,375
2022-07-02,4219634,4167214,40410,21455205,33625319,484,818,1,1436,1111,3948892,270742,367,117
2022-07-03,4219828,4168030,40414,21455967,33626157,194,816,4,762,838,3949054,270774,162,32
2022-07-04,4221537,4168907,40417,21459938,33629012,1709,877,3,3971,2855,3950375,271162,1321,388
2022-07-05,4222214,4169129,40421,21461172,33629806,677,222,4,1234,794,3950917,271297,542,135
2022-07-06,4222496,4169283,40424,21461942,33630579,282,154,3,770,773,3951138,271358,221,61
2022-07-07,4224549,4171229,40427,21466177,33633973,2053,1946,3,4235,3394,3952693,271856,1555,498
2022-07-08,4226992,4172674,40428,21471046,33637004,2443,1445,1,4869,3031,3954543,272449,1850,593
2022-07-09,4227610,4174040,40430,21472608,33638021,618,1366,2,1562,1017,3955025,272585,482,136
2022-07-10,4227916,4175408,40431,21473369,33638811,306,1368,1,761,790,3955275,272641,250,56
2022-07-11,4230669,4176913,40434,21478115,33643142,2753,1505,3,4746,4331,3957320,273349,2045,708
2022-07-12,4233333,4177274,40438,21482863,33646573,2664,361,4,4748,3431,3959316,274017,1996,668
2022-07-13,4235996,4177529,40438,21487893,33649767,2663,255,0,5030,3194,3961310,274686,1994,669
2022-07-14,4238385,4179499,40440,21492308,33653132,2389,1970,2,4415,3365,3963039,275346,1729,660
2022-07-15,4241508,4179901,40445,21498115,33656715,3123,402,5,5807,3583,3965353,276155,2314,809
2022-07-16,4242286,4180240,40452,21499951,33657785,778,339,7,1836,1070,3965941,276345,588,190
2022-07-17,4242631,4182703,40456,21500886,33658753,345,2463,4,935,968,3966213,276418,272,73
2022-07-18,4246549,4184776,40459,21506138,33664239,3918,2073,3,5252,5486,3969131,277418,2918,1000
